total_LRH_notes,total_LH_notes,total_RH_notes,total_LRH_raw_notes,total_LH_raw_notes,total_RH_raw_notes,music_key,total_LRH_sharp_keys_pressed,total_LH_sharp_keys_pressed,total_RH_sharp_keys_pressed,total_LRH_flat_keys_pressed,total_LH_flat_keys_pressed,total_RH_flat_keys_pressed,average_RLH_range,average_LH_range,average_RH_range,average_RLH_note_10_range,average_LH_note_10_range,average_RH_note_10_range,average_RLH_note_20_range,average_LH_note_20_range,average_RH_note_20_range,average_RLH_note_35_range,average_LH_note_35_range,average_RH_note_35_range,average_RLH_note_50_range,average_LH_note_50_range,average_RH_note_50_range,average_RLH_note_100_range,average_LH_note_100_range,average_RH_note_100_range,RLH_note_10_range,LH_note_10_range,RH_note_10_range,RLH_note_20_range,LH_note_20_range,RH_note_20_range,RLH_note_35_range,LH_note_35_range,RH_note_35_range,RLH_note_50_range,LH_note_50_range,RH_note_50_range,RLH_note_100_range,LH_note_100_range,RH_note_100_range,average_LRH_2chord_range,average_LH_2chord_range,average_RH_2chord_range,average_LRH_3chord_range,average_LH_3chord_range,average_RH_3chord_range,average_LRH_4chord_range,average_LH_4chord_range,average_RH_4chord_range,average_LRH_5chord_range,average_LH_5chord_range,average_RH_5chord_range,average_LRH_2chord_hand_range,average_LH_2chord_hand_range,average_RH_2chord_hand_range,average_LRH_3chord_hand_range,average_LH_3chord_hand_range,average_RH_3chord_hand_range,average_LRH_4chord_hand_range,average_LH_4chord_hand_range,average_RH_4chord_hand_range,average_LRH_5chord_hand_range,average_LH_5chord_hand_range,average_RH_5chord_hand_range,large_5jumps_LRH,large_5jumps_LH,large_5jumps_RH,large_8jumps_LRH,large_8jumps_LH,large_8jumps_RH,large_9jumps_LRH,large_9jumps_LH,large_9jumps_RH,large_10jumps_LRH,large_10jumps_LH,large_10jumps_RH,average_large_5jumps_LRH,average_large_5jumps_LH,average_large_5jumps_RH,average_large_8jumps_LRH,average_large_8jumps_LH,average_large_8jumps_RH,average_large_9jumps_LRH,average_large_9jumps_LH,average_large_9jumps_RH,average_large_10jumps_LRH,average_large_10jumps_LH,average_large_10jumps_RH,total_LRHwhole_notes,total_LRHhalf_notes,total_LRHquarter_notes,total_LRHeighth_notes,total_LRH16th_notes,total_LRH32nd_notes,total_LRH64th_notes,total_LHwhole_notes,total_LHhalf_notes,total_LHquarter_notes,total_LHeighth_notes,total_LH16th_notes,total_LH32nd_notes,total_LH64th_notes,total_RHwhole_notes,total_RHhalf_notes,total_RHquarter_notes,total_RHeighth_notes,total_RH16th_notes,total_RH32nd_notes,total_RH64th_notes,average_LRHwhole_notes,average_LRHhalf_ntoes,average_LRHquarter_notes,average_LRHeighth_notes,average_LRH16th_notes,average_LRH32nd_notes,average_LRH64th_notes,average_LHwhole_notes,average_LHhalf_ntoes,average_LHquarter_notes,average_LHeighth_notes,average_LH16th_notes,average_LH32nd_notes,average_LH64th_notes,average_RHwhole_notes,average_RHhalf_ntoes,average_RHquarter_notes,average_RHeighth_notes,average_RH16th_notes,average_RH32nd_notes,average_RH64th_notes,Right Hand Similarity,Advanced Rhythmic Similarity R,total2ChordNotesRight,total3ChordNotesRight,total4ChordNotesRight,total5ChordNotesRight,average2ChordNotesRight,average3ChordNotesRight,average4ChordNotesRight,average5ChordNotesRight,Left Hand Similarity,Both Hand Similarity,Left Right Hand Similarity,Rhythmic Similarity LR 1:1,Advanced Rhythmic Similarity L,Advanced Rhythmic Similarity LR,total2ChordNotesLeft,total3ChordNotesLeft,total4ChordNotesLeft,total5ChordNotesLeft,average2ChordNotesLeft,average3ChordNotesLeft,average4ChordNotesLeft,average5ChordNotesLeft,MostCommonNoteQuarterLength,MostCommonNoteQuarterLengthPrevalence,MostCommonSetClassSimultaneityPrevalence,TriadSimultaneityPrevalence,UniquePitchClassSetSimultaneities,UniqueSetClassSimultaneities,AverageNoteDurationFeature,AverageTimeBetweenAttacksFeature,AverageTimeBetweenAttacksForEachVoiceFeature,DirectionOfMotionFeature,ImportanceOfHighRegisterFeature,NoteDensityFeature,PitchVarietyFeature,RelativeStrengthOfTopPitchClassesFeature,RelativeStrengthOfTopPitchesFeature,Grade
116,54,62,96,46,50,4,24,10,14,0,0,0,10.090909090909092,3.3518518518518516,3.693548387096774,0,0,0,4.333333333333333,2.0,4.0,5.6,2.3333333333333335,3.0,5.857142857142857,3.1666666666666665,3.1666666666666665,7.794117647058823,5.977777777777778,4.0,0,0,0,6,2,4,11,3,4,12,5,5,22,15,8,6.769230769230769,4.875,5.0,4.25,0,3.0,4.166666666666666,0,0,0,0,0,8.794871794871796,4.875,5.0,12.125,0,5.0,12.3,0,0,0,0,0,65,8,20,39,5,7,34,1,1,31,1,0,10.246153846153845,8.125,6.65,12.487179487179487,9.4,8.142857142857142,13.147058823529411,15.0,9.0,13.548387096774194,15.0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0,0,0,50,0,0,0,0,0.0,0.020833333333333332,0.96875,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.9347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7126984126984127,0.6234567901234569,10,2,0,0,0.16129032258064516,0.03225806451612903,0.0,0.0,0.6398148148148147,0.3752314814814815,0.07222222222222222,0.5040650406504065,0.3395061728395061,0.4259259259259258,8,0,0,0,0.14814814814814814,0.0,0.0,0.0,1.0,0.8706896551724138,0.5151515151515151,0.18181818181818182,26,12,0.5818965517241379,0.5,0.5729972162078565,0.32142857142857145,0.11594202898550725,3.267605633802817,20,0.7333333333333333,0.9230769230769231,3
802,293,509,462,224,238,4,192,86,106,0,0,0,7.377104377104377,3.5972696245733786,4.347740667976424,0,0,0,6.0,0,3.0,5.0,3.0,4.333333333333333,4.2,3.0,3.8333333333333335,12.882694541231125,9.275862068965518,10.243386243386244,0,0,0,6,0,3,8,3,6,8,4,6,42,30,30,5.034682080924855,3.4776119402985075,3.782122905027933,3.4234234234234235,2.75,2.796511627906977,3.670498084291188,2.6666666666666665,2.8333333333333335,3.6041666666666665,0,0,6.502890173410405,3.4776119402985075,3.782122905027933,6.941441441441442,4.5,4.593023255813954,9.298850574712644,6.0,6.5,12.916666666666666,0,0,476,76,201,233,18,54,158,12,22,151,12,20,8.449579831932773,7.342105263157895,6.611940298507463,11.330472103004292,13.222222222222221,9.61111111111111,12.91139240506329,15.833333333333334,11.954545454545455,13.092715231788079,15.833333333333334,12.25,0,0,0,0,0,0,0,1,24,49,114,27,0,0,0,8,5,167,30,2,0,0.0021645021645021645,0.06926406926406926,0.11688311688311688,0.6082251082251082,0.12337662337662338,0.004329004329004329,0.0,0.004464285714285714,0.10714285714285714,0.21875,0.5089285714285714,0.12053571428571429,0.0,0.0,0.0,0.03361344537815126,0.02100840336134454,0.7016806722689075,0.12605042016806722,0.008403361344537815,0.0,0.27113175458862776,0.12871822606814498,179,86,6,0,0.3516699410609037,0.16895874263261296,0.011787819253438114,0.0,0.2905758647798742,0.1852657334400019,0.07935356361576651,0.03236994219653179,0.07950243374797196,0.05340724716062742,67,2,1,0,0.22866894197952217,0.006825938566552901,0.0034129692832764505,0.0,0.5,0.5485122897800776,0.2752902155887231,0.1857379767827529,79,17,0.5004663196847063,0.4044836251944633,0.52995952689005,0.5056360708534622,0.16555740432612312,3.2396686159844053,48,0.9285714285714286,0.7746478873239436,5
966,432,534,509,3,506,18,0,0,0,105,0,105,10.819034852546917,5.421296296296297,2.7059925093632957,0,0,0,0,0,0,2.0,0,2.0,3.0,0,3.0,7.333333333333333,2.0,7.0,0,0,0,0,0,0,2,0,2,4,0,4,18,2,17,3.9523809523809526,4.0,3.24,3.483720930232558,3.269230769230769,3.0,4.012958963282934,3.3333333333333335,0,4.388888888888889,0,0,5.9523809523809526,4.0,3.24,6.609302325581395,5.538461538461538,5.0,12.585313174946004,8.0,0,14.555555555555555,0,0,723,382,53,549,16,2,528,5,1,513,2,0,11.04564315352697,5.636125654450262,5.566037735849057,12.746812386156648,8.5625,8.5,12.93560606060606,9.8,9.0,13.050682261208577,11.0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,60,434,8,0,0,0.003929273084479371,0.003929273084479371,0.11984282907662082,0.8526522593320236,0.015717092337917484,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.003952569169960474,0.11857707509881422,0.857707509881423,0.015810276679841896,0.0,0.0,0.3416349206349207,0.048900118906064154,25,3,0,0,0.04681647940074907,0.0056179775280898875,0.0,0.0,0.5874999999999981,0.2234698543340529,0.004050925925925927,0.0034934497816593887,0.7198275862068952,0.022443519619500654,38,390,1,0,0.08796296296296297,0.9027777777777778,0.0023148148148148147,0.0,1.0,0.48747390396659707,0.6590909090909091,0.6590909090909091,32,12,0.46450939457202095,0.3565589723627871,0.5143319033699049,0.45571955719557194,0.043333333333333335,3.628787878787879,25,0.9175824175824175,0.9126637554585153,4
613,247,366,405,247,158,2,122,73,49,0,0,0,13.22434367541766,5.392712550607287,5.336065573770492,5.0,0,0,13.166666666666668,5.0,6.0,8.607142857142858,6.0,4.666666666666666,8.12121212121212,6.321428571428571,4.238095238095238,10.430157261794635,7.4602150537634415,6.173333333333335,5,0,0,22,5,6,22,11,8,22,15,9,29,20,16,2.8263473053892216,0,5.076190476190476,4.390243902439025,0,3.294642857142857,3.158469945355192,0,3.290780141843972,3.330188679245283,0,0,12.269461077844312,0,5.076190476190476,13.357723577235772,0,5.589285714285714,15.672131147540984,0,7.872340425531915,15.50943396226415,0,0,392,143,227,338,69,92,311,39,35,303,35,18,13.956632653061224,7.580419580419581,7.092511013215859,15.20414201183432,9.782608695652174,8.815217391304348,15.829581993569132,11.153846153846153,10.142857142857142,16.00990099009901,11.4,11.222222222222221,0,0,0,0,0,0,0,2,4,71,114,38,0,0,0,0,2,51,92,4,0,0.0049382716049382715,0.009876543209876543,0.18024691358024691,0.4074074074074074,0.32098765432098764,0.009876543209876543,0.0,0.008097165991902834,0.016194331983805668,0.2874493927125506,0.46153846153846156,0.15384615384615385,0.0,0.0,0.0,0.0,0.012658227848101266,0.3227848101265823,0.5822784810126582,0.02531645569620253,0.0,0.2600462962962966,0.10227272727272728,105,56,47,0,0.28688524590163933,0.15300546448087432,0.1284153005464481,0.0,0.2556161999683595,0.1695790805692619,0.07352580986301915,0.03486529318541997,0.1528925619834711,0.08057851239669421,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.44,0.2391304347826087,0.17149758454106281,112,24,0.34075000000000155,0.25170731707317073,0.32296105164057326,0.5456204379562044,0.18008474576271186,5.681818181818182,49,0.7413793103448276,0.95,7
88,32,56,71,17,54,4,19,5,14,0,0,0,7.767857142857143,4.28125,2.25,0,0,0,0,0,0,4.0,0,4.0,2.666666666666667,7.0,3.0,7.164835164835165,5.380952380952381,4.333333333333333,0,0,0,0,0,0,4,0,4,4,7,4,18,11,9,3.2941176470588234,2.6666666666666665,4.0,4.325,0,0,3.3333333333333335,0,0,0,0,0,8.058823529411764,2.6666666666666665,4.0,7.65,0,0,8.0,0,0,0,0,0,50,16,1,27,1,0,21,0,0,20,0,0,8.42,5.6875,5.0,10.481481481481481,8.0,0,11.19047619047619,0,0,11.3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,6,42,3,0,0,0.0,0.0,0.323943661971831,0.5915492957746479,0.04225352112676056,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.7777777777777778,0.05555555555555555,0.0,0.0,0.5955555555555555,0.5234375,2,0,0,0,0.03571428571428571,0.0,0.0,0.0,0.7727272727272727,0.3581119429590018,0.041824123588829476,0.13636363636363635,1.0,0.1875,15,0,0,0,0.46875,0.0,0.0,0.0,0.5,0.4772727272727273,0.32142857142857145,0.03571428571428571,20,9,0.36363636363636365,0.2818181818181818,0.3909090909090909,0.5256410256410257,0.3523809523809524,5.5,16,0.7407407407407407,0.9411764705882353,3
158,65,93,93,0,93,16,0,0,0,12,0,12,11.795698924731182,5.4,2.4946236559139785,0,0,0,0,0,0,2.0,0,2.0,3.0,0,3.0,4.636363636363637,0,4.636363636363637,0,0,0,0,0,0,2,0,2,4,0,4,11,0,11,0,0,0,0,3.2384615384615385,0,3.9569892473118276,0,0,0,0,0,0,0,0,0,5.476923076923077,0,11.881720430107526,0,0,0,0,0,92,52,8,92,8,2,88,1,0,71,1,0,11.923913043478262,6.0576923076923075,6.25,11.923913043478262,8.25,8.0,12.102272727272727,10.0,0,12.845070422535212,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,44,0,0,0,0.0,0.053763440860215055,0.3870967741935484,0.4731182795698925,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.053763440860215055,0.3870967741935484,0.4731182795698925,0.0,0.0,0.0,0.6156078431372549,0.3750000000000001,0,0,0,0,0.0,0.0,0.0,0.0,0.5767388383629599,0.3039261418794904,0.0,0.3291139240506329,0.5150000000000001,0.16749999999999993,0,65,0,0,0.0,1.0,0.0,0.0,1.0,0.5443037974683544,0.6021505376344086,0.6451612903225806,20,10,0.675105485232067,0.5652173913043478,0.5872961956521738,0.4307692307692308,0.04861111111111111,2.9625,23,0.7384615384615385,0.9166666666666666,2
639,320,319,463,315,148,17,135,83,52,0,0,0,17.232445520581113,3.08125,4.003134796238244,0,0,0,2.0,2.0,3.0,8.2,2.3333333333333335,4.333333333333333,8.821428571428571,3.0,4.333333333333333,11.90725806451613,5.374269005847953,5.615384615384615,0,0,0,2,2,3,18,3,6,20,5,7,30,13,14,1.7320261437908497,8.0,2.7083333333333335,1.9456521739130435,0,3.1944444444444446,2.8346456692913367,0,2.9696969696969697,2.6964285714285716,0,0,18.30718954248366,8.0,2.7083333333333335,15.58695652173913,0,5.388888888888889,19.19685039370079,0,6.909090909090909,19.19047619047619,0,0,382,67,133,379,46,34,377,10,11,377,1,5,18.50261780104712,7.268656716417911,6.3007518796992485,18.593667546174142,8.23913043478261,8.5,18.649867374005304,9.1,9.545454545454545,18.649867374005304,10.0,10.2,0,0,0,0,0,0,0,0,0,1,175,0,0,0,0,0,9,126,0,0,0,0.0,0.0,0.02159827213822894,0.6501079913606912,0.0,0.0,0.0,0.0,0.0,0.0031746031746031746,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.060810810810810814,0.8513513513513513,0.0,0.0,0.0,0.33221360895779545,0.20953795091274344,48,90,33,0,0.15047021943573669,0.28213166144200624,0.10344827586206896,0.0,0.3979891507669292,0.18255068993118126,0.0,0.0,0.42964451043759316,0.23373220368591135,5,0,0,0,0.015625,0.0,0.0,0.0,0.5,0.5103806228373703,0.17560975609756097,0.10975609756097561,80,23,0.5553633217993049,0.4336363636363636,0.5805109922756981,0.5582329317269076,0.46,3.3011422637590866,42,0.821917808219178,0.825,5
445,173,272,355,171,184,16,0,0,0,53,14,39,13.963333333333333,3.3121387283236996,3.6213235294117645,0,0,0,19.0,0,0,13.0,5.0,5.0,10.8,3.6666666666666665,3.6666666666666665,10.723076923076924,5.015151515151515,4.835164835164834,0,0,0,19,0,0,19,5,5,19,5,5,26,12,11,2.1528662420382165,8.0,3.9722222222222223,3.5142857142857142,0,3.409090909090909,3.0000000000000004,0,2.6666666666666665,2.5277777777777777,0,0,15.745222929936306,8.0,3.9722222222222223,13.771428571428572,0,5.818181818181818,15.666666666666666,0,6.0,18.22222222222222,0,0,263,37,113,257,1,27,247,0,6,240,0,6,15.673003802281368,5.837837837837838,6.477876106194691,15.898832684824903,8.0,8.62962962962963,16.218623481781375,0,10.833333333333334,16.429166666666667,0,10.833333333333334,0,0,0,0,0,0,0,0,0,160,4,0,0,0,0,0,45,120,2,0,0,0.0,0.0,0.5774647887323944,0.3492957746478873,0.005633802816901409,0.0,0.0,0.0,0.0,0.935672514619883,0.023391812865497075,0.0,0.0,0.0,0.0,0.0,0.24456521739130435,0.6521739130434783,0.010869565217391304,0.0,0.0,0.3877629629629633,0.16799999999999998,36,44,8,0,0.1323529411764706,0.16176470588235295,0.029411764705882353,0.0,0.5180530522254372,0.2224831550227368,0.0,0.068,0.5055999999999997,0.02800000000000001,2,0,0,0,0.011560693641618497,0.0,0.0,0.0,1.0,0.5374149659863946,0.39666666666666667,0.10666666666666667,51,19,0.4752834467120172,0.3989795918367347,0.5030931539064541,0.5605536332179931,0.04074702886247878,3.6750000000000003,32,0.9166666666666666,0.8192771084337349,4
245,139,106,162,91,71,4,61,22,39,0,0,0,10.860927152317881,5.129496402877698,3.2169811320754715,0,0,0,6.0,0,0,9.0,8.0,5.0,7.666666666666667,8.0,3.6666666666666665,8.818181818181817,6.263736263736265,3.7777777777777777,0,0,0,6,0,0,13,8,5,13,8,5,22,15,8,6.28,4.117647058823529,3.574468085106383,3.4716981132075473,3.306451612903226,3.5277777777777777,3.691666666666665,0,0,3.7282608695652173,0,0,8.08,4.117647058823529,3.574468085106383,11.245283018867925,5.612903225806452,6.055555555555555,13.5,0,0,11.91304347826087,0,0,141,72,29,122,49,1,105,13,0,94,12,0,11.48936170212766,7.847222222222222,5.689655172413793,12.270491803278688,8.795918367346939,8.0,12.961904761904762,11.0,0,13.425531914893616,11.166666666666666,0,0,0,0,0,0,0,0,0,6,79,3,0,0,0,0,14,43,3,0,0,0,0.0,0.12345679012345678,0.7530864197530864,0.037037037037037035,0.0,0.0,0.0,0.0,0.06593406593406594,0.8681318681318682,0.03296703296703297,0.0,0.0,0.0,0.0,0.19718309859154928,0.6056338028169014,0.04225352112676056,0.0,0.0,0.0,0.4831871345029241,0.29286694101508914,47,18,0,0,0.44339622641509435,0.16981132075471697,0.0,0.0,0.4113129844961241,0.22785264656658258,0.0097953216374269,0.41454545454545455,0.5692729766803839,0.3624828532235938,17,31,0,0,0.1223021582733813,0.22302158273381295,0.0,0.0,1.0,0.7362204724409449,0.3202614379084967,0.3464052287581699,38,19,0.6633858267716536,0.5371621621621622,0.6627421392476137,0.49710982658959535,0.09462915601023018,3.175,29,0.7017543859649122,0.6612903225806451,2
909,413,496,779,404,375,21,0,0,0,216,120,96,16.246616541353383,4.968523002421308,4.268145161290323,4.0,0,0,10.499999999999998,5.0,3.0,8.619047619047619,3.6666666666666665,4.833333333333334,10.066666666666668,4.2,5.666666666666666,14.873730043541366,14.859180035650624,12.051103368176543,4,0,0,19,5,4,22,6,8,22,8,12,44,42,36,2.0585106382978724,6.5,7.092198581560283,4.802197802197802,3.5,4.5,4.925925925925927,0,3.3333333333333335,4.0,0,0,16.01063829787234,6.5,7.3120567375886525,20.87912087912088,6.0,8.0,17.555555555555557,0,8.0,17.5,0,0,603,233,166,564,58,81,551,26,61,542,23,32,17.666666666666668,6.605150214592275,7.945783132530121,18.48581560283688,9.844827586206897,9.901234567901234,18.733212341197824,12.115384615384615,10.524590163934427,18.894833948339482,12.521739130434783,11.90625,0,0,0,0,0,0,0,1,0,7,344,25,16,0,0,2,15,88,89,100,0,0.0012836970474967907,0.0025673940949935813,0.028241335044929396,0.5545571245186136,0.14634146341463414,0.14890885750962773,0.0,0.0024752475247524753,0.0,0.017326732673267328,0.8514851485148515,0.06188118811881188,0.039603960396039604,0.0,0.0,0.005333333333333333,0.04,0.23466666666666666,0.23733333333333334,0.26666666666666666,0.0,0.2998569882498449,0.08165289256198348,141,13,1,0,0.2842741935483871,0.02620967741935484,0.0020161290322580645,0.0,0.35091367359798376,0.1936536646744262,0.064340415019763,0.006,0.3957024793388429,0.08793388429752066,8,3,0,0,0.01937046004842615,0.007263922518159807,0.0,0.0,0.5,0.5187224669603524,0.29066265060240964,0.012048192771084338,56,18,0.5083199839807763,0.3630837247858524,0.3760404552448632,0.5033467202141901,0.3794089609151573,3.783333333333333,57,0.7119341563786008,0.7910447761194029,6
112,56,56,112,56,56,30,0,0,0,0,0,0,11.821428571428571,2.517857142857143,2.482142857142857,0,0,0,15.0,0,0,11.0,2.0,2.0,10.666666666666668,2.0,2.0,9.714285714285714,2.666666666666667,2.666666666666667,0,0,0,15,0,0,16,2,2,16,2,2,18,4,4,1.0,0,0,0,0,0,0,0,0,0,0,0,14.982142857142858,0,0,0,0,0,0,0,0,0,0,0,63,0,0,63,0,0,63,0,0,63,0,0,15.253968253968255,0,0,15.253968253968255,0,0,15.253968253968255,0,0,15.253968253968255,0,0,0,0,0,0,0,0,0,0,0,26,30,0,0,0,0,0,26,30,0,0,0,0.0,0.0,0.4642857142857143,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.4642857142857143,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.4642857142857143,0.5357142857142857,0.0,0.0,0.0,0.64,0.2071005917159764,0,0,0,0,0.0,0.0,0.0,0.0,0.64,0.32000000000000006,0.0,0.7808219178082192,0.20710059171597633,0.20710059171597633,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.5357142857142857,0.9880952380952381,0.0,5,2,0.36607142857142855,0.2891566265060241,0.4340909090909091,0.5686274509803921,0.24107142857142858,4.571428571428571,8,0.9166666666666666,1.0,3
654,359,295,433,358,75,19,11,11,0,72,72,0,9.681908548707753,1.9972144846796658,4.816949152542373,0,0,0,3.0,0,0,2.3333333333333335,3.0,0,3.1666666666666665,2.3333333333333335,0,7.117647058823529,6.714285714285716,3.333333333333333,0,0,0,3,0,0,3,3,0,5,3,0,18,17,5,4.5131578947368425,0,0,3.25,3.0,3.2386363636363638,3.734908136482929,0,0,0,0,0,9.473684210526315,0,0,5.5,5.0,5.4772727272727275,13.452755905511811,0,0,0,0,0,376,20,220,357,1,0,319,1,0,314,0,0,12.46808510638298,5.5,5.495454545454545,12.837535014005603,9.0,0,13.413793103448276,9.0,0,13.48407643312102,0,0,0,0,0,0,0,0,0,1,3,10,172,85,0,0,0,1,9,36,29,0,0,0.0023094688221709007,0.009237875288683603,0.04387990762124711,0.48036951501154734,0.2632794457274827,0.0,0.0,0.002793296089385475,0.008379888268156424,0.027932960893854747,0.48044692737430167,0.23743016759776536,0.0,0.0,0.0,0.013333333333333334,0.12,0.48,0.38666666666666666,0.0,0.0,0.5002249053030305,0.448202207191171,0,220,0,0,0.0,0.7457627118644068,0.0,0.0,0.42966489361702104,0.23389862971718856,0.004905303030303031,0.004895960832313341,0.5792096831612679,0.0028479886080455675,0,1,0,0,0.0,0.002785515320334262,0.0,0.0,0.75,0.3591549295774648,0.48897795591182364,0.48897795591182364,26,10,0.35017605633802845,0.2971698113207547,0.39452612234182205,0.518796992481203,0.0,4.465408805031447,22,0.7233201581027668,0.8324022346368715,4
661,455,206,508,429,79,3,73,59,14,53,43,10,16.05103969754253,2.7010989010989013,4.140776699029126,0,0,0,0,0,3.0,3.0,3.0,2.3333333333333335,2.3333333333333335,3.0,4.2,10.64731182795699,6.617647058823529,8.047368421052632,0,0,0,0,0,3,3,3,3,3,3,8,29,15,22,2.962962962962963,5.0,3.9,2.3734939759036147,0,3.2017543859649122,2.664999999999996,0,0,0,0,0,10.407407407407407,5.0,3.9,19.180722891566266,0,5.4035087719298245,19.98,0,0,0,0,0,441,45,88,425,1,10,422,1,7,418,1,4,18.802721088435373,5.222222222222222,6.318181818181818,19.275294117647057,13.0,9.8,19.355450236966824,13.0,10.571428571428571,19.454545454545453,13.0,11.75,0,0,0,0,0,0,0,0,3,5,409,4,0,0,2,0,33,34,8,0,0,0.003937007874015748,0.005905511811023622,0.07480314960629922,0.8720472440944882,0.023622047244094488,0.0,0.0,0.0,0.006993006993006993,0.011655011655011656,0.9533799533799534,0.009324009324009324,0.0,0.0,0.02531645569620253,0.0,0.4177215189873418,0.43037974683544306,0.10126582278481013,0.0,0.0,0.3321133412042503,0.11288088642659277,70,57,0,0,0.33980582524271846,0.2766990291262136,0.0,0.0,0.4718621383647802,0.2616974754029265,0.007503716409376788,0.04005340453938585,0.43421052631578966,0.012465373961218837,26,0,0,0,0.05714285714285714,0.0,0.0,0.0,0.5,0.831496062992126,0.4227188081936685,0.19180633147113593,61,24,0.464881889763784,0.3473988439306358,0.6595673952641166,0.5027932960893855,0.1521472392638037,3.5160575858250276,38,0.6336206896551724,0.8671328671328671,5
308,165,143,212,139,73,1,0,0,0,2,2,0,12.299107142857142,4.909090909090909,3.6013986013986012,0,0,0,0,0,3.0,5.666666666666667,0,5.666666666666667,8.4,4.0,6.333333333333334,11.64,6.2272727272727275,7.538461538461538,0,0,0,0,0,3,8,0,8,17,4,10,33,15,18,2.426470588235294,6.0,3.7142857142857144,4.321428571428571,3.2142857142857144,3.375,3.886904761904762,0,0,4.333333333333333,0,0,11.941176470588236,6.0,3.7142857142857144,12.535714285714286,5.428571428571429,5.75,12.232142857142858,0,0,14.333333333333334,0,0,220,84,38,212,26,11,184,11,3,169,4,2,12.472727272727273,6.464285714285714,6.631578947368421,12.70754716981132,8.653846153846153,9.272727272727273,13.423913043478262,9.545454545454545,12.666666666666666,13.816568047337277,10.5,14.5,0,0,0,0,0,0,0,0,4,1,134,0,0,0,1,0,34,22,0,0,0,0.0047169811320754715,0.018867924528301886,0.1650943396226415,0.7358490566037735,0.0,0.0,0.0,0.0,0.02877697841726619,0.007194244604316547,0.9640287769784173,0.0,0.0,0.0,0.0136986301369863,0.0,0.4657534246575342,0.3013698630136986,0.0,0.0,0.0,0.37415780141843963,0.4954648526077098,42,28,0,0,0.2937062937062937,0.1958041958041958,0.0,0.0,0.5321713870733475,0.2610523823753164,0.0578976034858388,0.08360128617363344,0.3140589569160998,0.04535147392290251,12,14,0,0,0.07272727272727272,0.08484848484848485,0.0,0.0,0.5,0.5487012987012987,0.5,0.5,35,17,0.6409090909090914,0.4331838565022421,0.5840432840948128,0.5035971223021583,0.29596412556053814,3.055555555555556,29,0.992,0.8507462686567164,5
1367,125,1242,1216,0,1216,4,638,0,638,0,0,0,13.163446054750402,7.456,3.8719806763285023,0,0,0,0,0,0,3.0,0,3.0,3.0,0,3.0,5.0,0,5.0,0,0,0,0,0,0,3,0,3,4,0,4,11,0,11,8.0,7.44,3.25,5.077020202020202,4.5,3.35,4.814814814814817,0,0,4.4375,0,0,8.0,7.44,3.25,16.772727272727273,8.0,5.7,14.194444444444445,0,0,17.0,0,0,975,117,287,934,57,4,880,55,0,872,19,0,15.86051282051282,7.726495726495727,5.696864111498257,16.320128479657388,10.052631578947368,8.0,16.83068181818182,10.127272727272727,0,16.902522935779817,12.263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1200,0,0,0.0,0.0,0.0,0.013157894736842105,0.9868421052631579,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.013157894736842105,0.9868421052631579,0.0,0.0,0.4140604214800805,0.8113951737244065,16,10,0,0,0.01288244766505636,0.008051529790660225,0.0,0.0,0.5964683745838761,0.3463588325867856,0.0,0.014184397163120567,0.6088063394169756,0.03531858438811007,100,25,0,0,0.8,0.2,0.0,0.0,0.25,0.8778346744696416,0.42673107890499196,0.07648953301127215,24,8,0.3193123628383321,0.20064464141821112,0.7696771594187829,0.5055596738324685,0.0,5.457085828343313,26,0.9787878787878788,0.7096774193548387,3
