total_LRH_notes,total_LH_notes,total_RH_notes,total_LRH_raw_notes,total_LH_raw_notes,total_RH_raw_notes,music_key,total_LRH_sharp_keys_pressed,total_LH_sharp_keys_pressed,total_RH_sharp_keys_pressed,total_LRH_flat_keys_pressed,total_LH_flat_keys_pressed,total_RH_flat_keys_pressed,average_RLH_range,average_LH_range,average_RH_range,average_RLH_note_10_range,average_LH_note_10_range,average_RH_note_10_range,average_RLH_note_20_range,average_LH_note_20_range,average_RH_note_20_range,average_RLH_note_35_range,average_LH_note_35_range,average_RH_note_35_range,average_RLH_note_50_range,average_LH_note_50_range,average_RH_note_50_range,average_RLH_note_100_range,average_LH_note_100_range,average_RH_note_100_range,RLH_note_10_range,LH_note_10_range,RH_note_10_range,RLH_note_20_range,LH_note_20_range,RH_note_20_range,RLH_note_35_range,LH_note_35_range,RH_note_35_range,RLH_note_50_range,LH_note_50_range,RH_note_50_range,RLH_note_100_range,LH_note_100_range,RH_note_100_range,average_LRH_2chord_range,average_LH_2chord_range,average_RH_2chord_range,average_LRH_3chord_range,average_LH_3chord_range,average_RH_3chord_range,average_LRH_4chord_range,average_LH_4chord_range,average_RH_4chord_range,average_LRH_5chord_range,average_LH_5chord_range,average_RH_5chord_range,average_LRH_2chord_hand_range,average_LH_2chord_hand_range,average_RH_2chord_hand_range,average_LRH_3chord_hand_range,average_LH_3chord_hand_range,average_RH_3chord_hand_range,average_LRH_4chord_hand_range,average_LH_4chord_hand_range,average_RH_4chord_hand_range,average_LRH_5chord_hand_range,average_LH_5chord_hand_range,average_RH_5chord_hand_range,large_5jumps_LRH,large_5jumps_LH,large_5jumps_RH,large_8jumps_LRH,large_8jumps_LH,large_8jumps_RH,large_9jumps_LRH,large_9jumps_LH,large_9jumps_RH,large_10jumps_LRH,large_10jumps_LH,large_10jumps_RH,average_large_5jumps_LRH,average_large_5jumps_LH,average_large_5jumps_RH,average_large_8jumps_LRH,average_large_8jumps_LH,average_large_8jumps_RH,average_large_9jumps_LRH,average_large_9jumps_LH,average_large_9jumps_RH,average_large_10jumps_LRH,average_large_10jumps_LH,average_large_10jumps_RH,total_LRHwhole_notes,total_LRHhalf_notes,total_LRHquarter_notes,total_LRHeighth_notes,total_LRH16th_notes,total_LRH32nd_notes,total_LRH64th_notes,total_LHwhole_notes,total_LHhalf_notes,total_LHquarter_notes,total_LHeighth_notes,total_LH16th_notes,total_LH32nd_notes,total_LH64th_notes,total_RHwhole_notes,total_RHhalf_notes,total_RHquarter_notes,total_RHeighth_notes,total_RH16th_notes,total_RH32nd_notes,total_RH64th_notes,average_LRHwhole_notes,average_LRHhalf_ntoes,average_LRHquarter_notes,average_LRHeighth_notes,average_LRH16th_notes,average_LRH32nd_notes,average_LRH64th_notes,average_LHwhole_notes,average_LHhalf_ntoes,average_LHquarter_notes,average_LHeighth_notes,average_LH16th_notes,average_LH32nd_notes,average_LH64th_notes,average_RHwhole_notes,average_RHhalf_ntoes,average_RHquarter_notes,average_RHeighth_notes,average_RH16th_notes,average_RH32nd_notes,average_RH64th_notes,Right Hand Similarity,Advanced Rhythmic Similarity R,total2ChordNotesRight,total3ChordNotesRight,total4ChordNotesRight,total5ChordNotesRight,average2ChordNotesRight,average3ChordNotesRight,average4ChordNotesRight,average5ChordNotesRight,Left Hand Similarity,Both Hand Similarity,Left Right Hand Similarity,Rhythmic Similarity LR 1:1,Advanced Rhythmic Similarity L,Advanced Rhythmic Similarity LR,total2ChordNotesLeft,total3ChordNotesLeft,total4ChordNotesLeft,total5ChordNotesLeft,average2ChordNotesLeft,average3ChordNotesLeft,average4ChordNotesLeft,average5ChordNotesLeft,MostCommonNoteQuarterLength,MostCommonNoteQuarterLengthPrevalence,MostCommonSetClassSimultaneityPrevalence,TriadSimultaneityPrevalence,UniquePitchClassSetSimultaneities,UniqueSetClassSimultaneities,AverageNoteDurationFeature,AverageTimeBetweenAttacksFeature,AverageTimeBetweenAttacksForEachVoiceFeature,DirectionOfMotionFeature,ImportanceOfHighRegisterFeature,NoteDensityFeature,PitchVarietyFeature,RelativeStrengthOfTopPitchClassesFeature,RelativeStrengthOfTopPitchesFeature,Grade
954,557,397,928,557,371,1,41,30,11,8,1,7,8.935331230283913,2.556552962298025,3.3652392947103276,2.0,3.0,0,2.666666666666667,2.3333333333333335,2.0,6.333333333333333,2.666666666666667,3.6666666666666665,6.666666666666667,5.571428571428571,3.3333333333333335,10.789779326364693,7.975369458128079,8.571428571428571,2,3,0,4,3,2,12,4,6,15,11,6,29,21,22,3.4560747663551403,0,4.6,4.3125,0,3.3,4.166666666666666,0,3.3333333333333335,2.75,0,0,9.029906542056075,0,4.6,12.525,0,5.6,11.4,0,8.0,22.0,0,0,498,41,97,344,14,6,309,3,1,275,1,1,10.560240963855422,6.512195121951219,6.175257731958763,12.590116279069768,8.428571428571429,8.666666666666666,13.110032362459547,10.0,12.0,13.618181818181819,12.0,12.0,0,0,0,0,0,0,0,0,2,15,33,507,0,0,0,1,18,121,230,0,0,0.0,0.003232758620689655,0.03556034482758621,0.16594827586206898,0.7941810344827587,0.0,0.0,0.0,0.003590664272890485,0.026929982046678635,0.059245960502693,0.9102333931777379,0.0,0.0,0.0,0.0026954177897574125,0.04851752021563342,0.3261455525606469,0.6199460916442049,0.0,0.0,0.25799881936245594,0.1580780955145885,20,5,1,0,0.05037783375314862,0.012594458438287154,0.0025188916876574307,0.0,0.23308388867978827,0.17134932666425634,0.09897745541926353,0.0,0.4298156481347069,0.14472347220206125,0,0,0,0,0.0,0.0,0.0,0.0,0.25,0.7770767613038907,0.2150706436420722,0.0282574568288854,66,15,0.3322818086225026,0.25829383886255924,0.2706170314856281,0.53276955602537,0.11393692777212615,5.728915662650603,43,0.9683544303797469,0.9428571428571428,7
519,228,291,501,210,291,30,45,21,24,8,3,5,11.177111716621253,3.412280701754386,3.1580756013745703,2.0,4.0,0,2.3333333333333335,4.333333333333333,2.0,3.0,4.6,2.3333333333333335,6.777777777777778,4.238095238095238,3.0,9.950166112956811,7.52910052910053,6.735384615384616,2,4,0,3,6,2,5,8,3,15,8,5,27,20,18,2.4498381877022655,4.944444444444445,0,4.0,0,0,0,0,0,0,0,0,11.854368932038835,4.944444444444445,0,14.038461538461538,0,0,0,0,0,0,0,0,318,50,46,293,24,9,276,5,6,250,1,5,12.50314465408805,6.86,6.586956521739131,13.058020477815699,8.25,9.666666666666666,13.369565217391305,9.2,10.5,13.824,10.0,10.8,0,0,0,0,0,0,0,0,0,6,71,126,0,0,0,0,10,53,226,0,0,0.0,0.0,0.031936127744510975,0.24750499001996007,0.7025948103792415,0.0,0.0,0.0,0.0,0.02857142857142857,0.3380952380952381,0.6,0.0,0.0,0.0,0.0,0.03436426116838488,0.18213058419243985,0.7766323024054983,0.0,0.0,0.33314950980392166,0.30224609375,0,0,0,0,0.0,0.0,0.0,0.0,0.30473372781065083,0.1958556074034844,0.067776341305753,0.003795066413662239,0.22314453125,0.20947265625,18,0,0,0,0.07894736842105263,0.0,0.0,0.0,0.25,0.7013487475915221,0.2452316076294278,0.02452316076294278,62,14,0.38780872306883796,0.2816691505216095,0.2818178365763053,0.5146771037181996,0.2681564245810056,4.955729166666667,43,0.9770114942528736,1.0,5
96,47,49,89,40,49,6,45,23,22,0,0,0,5.3584905660377355,2.723404255319149,2.7346938775510203,0,0,0,0,0,2.0,2.3333333333333335,7.0,2.3333333333333335,4.166666666666667,5.666666666666667,4.166666666666667,5.541666666666666,4.878787878787878,5.03030303030303,0,0,0,0,0,2,3,7,3,7,8,7,15,13,13,4.909090909090909,3.857142857142857,0,3.857142857142857,0,0,0,3.3333333333333335,0,3.25,0,0,4.909090909090909,3.857142857142857,0,6.714285714285714,0,0,0,8.0,0,10.0,0,0,35,9,11,14,3,2,3,0,0,2,0,0,6.828571428571428,6.555555555555555,6.181818181818182,8.357142857142858,8.0,8.0,9.666666666666666,0,0,10.0,0,0,0,0,0,0,0,0,0,0,7,20,0,7,0,0,0,8,23,0,9,0,0,0.0,0.16853932584269662,0.48314606741573035,0.0,0.1797752808988764,0.0,0.0,0.0,0.175,0.5,0.0,0.175,0.0,0.0,0.0,0.16326530612244897,0.46938775510204084,0.0,0.1836734693877551,0.0,0.0,0.6082687338501293,0.3494809688581315,0,0,0,0,0.0,0.0,0.0,0.0,0.5947315235864222,0.4010201730862778,0.19604286295692508,0.8,0.1557093425605536,0.20069204152249132,14,0,1,0,0.2978723404255319,0.0,0.02127659574468085,0.0,1.0,0.4895833333333333,0.3148148148148148,0.12962962962962962,19,9,0.6891447368421041,0.5929108485499462,0.5584455324357405,0.5625,0.4666666666666667,3.04,17,0.75,0.6842105263157895,3
205,112,93,117,111,6,2,12,12,0,3,3,0,14.20863309352518,3.2589285714285716,2.924731182795699,0,0,0,0,0,0,4.333333333333333,3.0,0,4.833333333333333,4.833333333333333,0,7.131868131868131,4.833333333333333,8.0,0,0,0,0,0,0,6,3,0,8,8,0,22,12,8,1.3529411764705883,5.0,3.0352941176470587,2.365546218487395,0,3.0,3.4444444444444446,0,0,0,0,0,12.705882352941176,5.0,3.0352941176470587,14.512605042016807,0,5.0,17.666666666666668,0,0,0,0,0,138,14,10,137,4,2,135,2,1,133,0,1,14.31159420289855,6.142857142857143,5.8,14.364963503649635,8.5,9.0,14.459259259259259,9.0,10.0,14.541353383458647,0,10.0,0,0,0,0,0,0,0,4,21,86,0,0,0,0,4,0,2,0,0,0,0,0.06837606837606838,0.1794871794871795,0.7521367521367521,0.0,0.0,0.0,0.0,0.036036036036036036,0.1891891891891892,0.7747747747747747,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5229019607843138,0.510591672753835,85,2,0,0,0.9139784946236559,0.021505376344086023,0.0,0.0,0.5215099715099716,0.2665591466113788,0.006779145766833865,0.624390243902439,0.3557341124908693,0.3535427319211101,1,0,0,0,0.008928571428571428,0.0,0.0,0.0,1.0,0.697560975609756,0.30935251798561153,0.33093525179856115,25,9,0.8663414634146318,0.6260869565217391,0.7938895417156286,0.5263157894736842,0.2542372881355932,2.3085585585585586,31,0.9137931034482759,0.9285714285714286,4
214,95,119,143,29,114,1,3,2,1,0,0,0,10.647058823529411,4.389473684210526,2.7899159663865545,0,0,0,4.0,0,0,3.0,0,4.0,8.166666666666666,0,3.0,7.803921568627453,3.476190476190476,4.5636363636363635,0,0,0,4,0,0,4,0,4,15,0,4,18,7,10,1.4651162790697674,2.982456140350877,2.6,4.02112676056338,3.25,0,3.2,3.0,0,3.75,0,0,11.30232558139535,2.982456140350877,2.6,9.295774647887324,5.5,0,14.5,7.0,0,12.0,0,0,132,54,14,117,3,8,103,0,0,98,0,0,10.901515151515152,5.703703703703703,7.0,11.615384615384615,8.0,8.0,12.106796116504855,0,0,12.26530612244898,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,16,41,7,34,0,0,0.0,0.11188811188811189,0.48951048951048953,0.04895104895104895,0.23776223776223776,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14035087719298245,0.35964912280701755,0.06140350877192982,0.2982456140350877,0.0,0.0,0.46315956725807306,0.36653061224489775,5,0,0,0,0.04201680672268908,0.0,0.0,0.0,0.6150188679245283,0.2643770173177693,0.0,0.20465116279069767,0.6277551020408165,0.46530612244897934,57,8,1,0,0.6,0.08421052631578947,0.010526315789473684,0.0,1.0,0.5981308411214953,0.23529411764705882,0.25,33,17,0.47964779485595116,0.3783287419651056,0.48404963148185126,0.42038216560509556,0.3050847457627119,4.11015873015873,22,0.8333333333333334,1.0,1
222,55,167,167,0,167,16,4,0,4,23,0,23,10.703910614525139,5.109090909090909,2.053892215568862,0,0,0,0,0,0,2.0,0,2.0,2.3333333333333335,0,2.3333333333333335,4.803030303030303,0,4.803030303030303,0,0,0,0,0,0,2,0,2,3,0,3,11,0,11,0,3.0,0,4.017857142857143,3.1847826086956523,0,4.026490066225166,0,0,0,0,0,0,3.0,0,7.035714285714286,5.369565217391305,0,11.443708609271523,0,0,0,0,0,178,37,5,161,7,0,133,3,0,113,2,0,10.764044943820224,6.1891891891891895,5.4,11.248447204968944,9.142857142857142,0,11.93233082706767,10.666666666666666,0,12.451327433628318,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,81,62,0,0,0,0.005988023952095809,0.0718562874251497,0.48502994011976047,0.3712574850299401,0.0,0.0,0.0,0,0,0,0,0,0,0,0.005988023952095809,0.0718562874251497,0.48502994011976047,0.3712574850299401,0.0,0.0,0.0,0.5025390170044255,0.3140495867768594,0,0,0,0,0.0,0.0,0.0,0.0,0.6489795918367346,0.32323942155478524,0.0,0.18584070796460178,0.5609504132231403,0.018078512396694207,9,46,0,0,0.16363636363636364,0.8363636363636363,0.0,0.0,1.0,0.36,0.373134328358209,0.46766169154228854,37,15,0.7435714285714284,0.4164648910411622,1.0477843915343916,0.45,0.0664451827242525,2.6666666666666665,24,0.9629629629629629,0.9142857142857143,4
758,198,560,747,196,551,17,67,11,56,114,24,90,9.102941176470589,3.525252525252525,3.919642857142857,4.0,0,2.0,3.6666666666666665,0,3.6666666666666665,6.733333333333334,2.3333333333333335,4.2,5.822222222222221,2.666666666666667,3.952380952380952,10.372946859903383,6.486166007905139,7.628787878787879,4,0,2,6,0,5,15,3,8,15,4,8,29,17,20,3.2215686274509805,8.0,5.666666666666667,4.333333333333333,0,3.5,5.0,3.0,3.0,0,0,0,10.045098039215686,8.0,5.666666666666667,11.0,0,6.0,13.0,7.0,7.0,0,0,0,494,50,152,376,10,25,316,4,2,292,2,2,10.534412955465587,6.86,6.078947368421052,11.957446808510639,8.9,8.24,12.708860759493671,10.25,11.0,13.013698630136986,11.5,11.0,0,0,0,0,0,0,0,0,0,6,156,0,0,0,0,0,2,4,57,112,0,0.0,0.0,0.0107095046854083,0.214190093708166,0.07630522088353414,0.1499330655957162,0.0,0.0,0.0,0.030612244897959183,0.7959183673469388,0.0,0.0,0.0,0.0,0.0,0.003629764065335753,0.007259528130671506,0.10344827586206896,0.20326678765880218,0.0,0.23498880585248885,0.49112426035502943,6,1,2,0,0.010714285714285714,0.0017857142857142857,0.0035714285714285713,0.0,0.3169421487603306,0.1707826564969422,0.05125077757042558,0.018134715025906734,0.4023668639053252,0.0014792899408284025,1,0,1,0,0.005050505050505051,0.0,0.005050505050505051,0.0,0.16666666666666666,0.37101063829787234,0.29901960784313725,0.008169934640522876,64,11,0.23163339320254417,0.1422197434467373,0.21265508811692066,0.390646492434663,0.1950261780104712,7.953846153846155,46,0.7463768115942029,0.9811320754716981,6
958,508,450,683,237,446,16,33,8,25,111,35,76,10.392316647264261,4.3799212598425195,2.891111111111111,0,0,0,2.3333333333333335,2.0,2.0,9.200000000000001,3.6666666666666665,2.3333333333333335,8.055555555555555,4.4,3.4,10.249275362318839,6.32,9.066137566137565,0,0,0,3,2,2,17,5,3,19,8,6,29,17,27,2.3864306784660765,3.664473684210526,2.2666666666666666,3.789855072463768,2.793388429752066,0,2.4948717948717936,0,0,0,0,0,11.448377581120944,3.664473684210526,2.2666666666666666,10.68599033816425,4.586776859504132,0,14.738461538461538,0,0,0,0,0,663,237,55,565,22,21,527,6,15,500,1,14,12.770739064856713,5.877637130801688,8.981818181818182,13.930973451327434,8.409090909090908,14.80952380952381,14.358633776091082,9.5,17.533333333333335,14.648,12.0,18.142857142857142,0,0,0,0,0,0,0,0,22,6,0,1,0,0,0,29,63,77,82,114,0,0.0,0.0746705710102489,0.10102489019033675,0.11273792093704246,0.12152269399707175,0.16691068814055637,0.0,0.0,0.09282700421940929,0.02531645569620253,0.0,0.004219409282700422,0.0,0.0,0.0,0.06502242152466367,0.1412556053811659,0.1726457399103139,0.18385650224215247,0.2556053811659193,0.0,0.2639321212121211,0.07887617065556721,15,0,0,0,0.03333333333333333,0.0,0.0,0.0,0.2132981966371453,0.12316443450063834,0.010046720575022459,0.0,0.34401664932362114,0.07791883454734659,152,121,0,0,0.2992125984251969,0.23818897637795275,0.0,0.0,0.3333333333333333,0.4947033898305085,0.2838633686690224,0.1166077738515901,104,22,0.5421126969967298,0.3963453866941192,0.5095467344899628,0.5227629513343799,0.2599250936329588,2.8929032258064513,48,0.9515418502202643,0.6962962962962963,8
627,263,364,589,225,364,17,51,19,32,68,19,49,10.17155756207675,2.844106463878327,2.7142857142857144,2.0,0,0,8.333333333333334,4.0,2.0,7.933333333333334,3.0,3.1666666666666665,7.0,3.1666666666666665,3.3333333333333335,9.341463414634147,5.278947368421052,6.326666666666667,2,0,0,12,4,2,15,4,5,15,5,6,26,13,17,2.4782608695652173,3.2162162162162162,0,2.9444444444444446,3.0,0,2.3333333333333335,0,0,0,0,0,10.633540372670808,3.2162162162162162,0,12.916666666666666,5.0,0,15.0,0,0,0,0,0,381,40,48,338,13,15,317,5,10,280,2,7,11.414698162729659,6.475,7.0,12.124260355029586,8.76923076923077,9.866666666666667,12.397476340694006,10.0,10.8,12.846428571428572,11.5,11.571428571428571,0,0,0,0,0,0,0,0,0,17,91,117,0,0,0,0,24,72,267,0,0,0.0,0.0,0.06960950764006792,0.2767402376910017,0.6519524617996605,0.0,0.0,0.0,0.0,0.07555555555555556,0.40444444444444444,0.52,0.0,0.0,0.0,0.0,0.06593406593406594,0.1978021978021978,0.7335164835164835,0.0,0.0,0.30867948717948734,0.18904958677685954,0,0,0,0,0.0,0.0,0.0,0.0,0.35938107268078306,0.1760369817784336,0.019465721867127403,0.0030864197530864196,0.26033057851239666,0.19266528925619833,37,1,0,0,0.14068441064638784,0.0038022813688212928,0.0,0.0,0.25,0.6080645161290322,0.22121896162528218,0.06320541760722348,91,16,0.29091266719118974,0.21272486480520916,0.24902398582084923,0.44939965694682676,0.165402124430956,6.419191919191919,42,0.8303571428571429,0.8627450980392157,7
588,269,319,570,257,313,2,94,41,53,5,2,3,10.763440860215054,3.2230483271375463,3.200626959247649,9.0,0,0,5.5,2.0,2.0,6.266666666666667,2.3333333333333335,4.0,6.333333333333333,3.8,3.6,10.11153846153846,6.336842105263158,6.5266666666666655,9,0,0,9,2,2,12,3,6,13,7,6,28,16,17,2.5796178343949046,3.8333333333333335,3.0,3.2,0,3.5,3.8,0,0,0,0,0,10.961783439490446,3.8333333333333335,3.0,16.733333333333334,0,6.0,13.4,0,0,0,0,0,334,60,67,282,15,3,270,1,0,237,1,0,11.721556886227544,6.316666666666666,5.82089552238806,12.74822695035461,8.133333333333333,8.0,12.959259259259259,10.0,0,13.51054852320675,10.0,0,0,0,0,0,0,0,0,0,0,1,48,192,0,0,0,2,1,3,290,0,0,0.0,0.0035087719298245615,0.0035087719298245615,0.08947368421052632,0.8456140350877193,0.0,0.0,0.0,0.0,0.0038910505836575876,0.1867704280155642,0.7470817120622568,0.0,0.0,0.0,0.006389776357827476,0.003194888178913738,0.009584664536741214,0.9265175718849841,0.0,0.0,0.3094674131495839,0.16666666666666666,4,2,0,0,0.012539184952978056,0.006269592476489028,0.0,0.0,0.3132955082742315,0.1726116668764319,0.03201489300615144,0.035256410256410256,0.08333333333333333,0.036458333333333336,12,0,0,0,0.04460966542750929,0.0,0.0,0.0,0.25,0.776735459662289,0.22972972972972974,0.01891891891891892,59,12,0.3419324577861163,0.25681198910081743,0.2567377959660918,0.5166994106090373,0.2636363636363636,5.552083333333333,40,0.9139784946236559,0.9210526315789473,7
687,334,353,687,334,353,6,299,151,148,0,0,0,10.961847389558233,2.730538922155689,2.855524079320113,5.0,4.0,0,3.1666666666666665,3.0,5.0,5.0,2.666666666666667,3.6666666666666665,6.822222222222223,3.3333333333333335,3.0,9.844871794871791,7.679894179894183,6.297101449275362,5,4,0,5,4,5,11,4,5,14,6,5,28,20,17,2.7062634989200864,0,0,0,0,0,0,0,0,0,0,0,11.533477321814255,0,0,0,0,0,0,0,0,0,0,0,428,19,26,364,9,3,332,5,0,311,3,0,12.317757009345794,7.2105263157894735,5.923076923076923,13.467032967032967,9.0,8.0,13.993975903614459,9.8,0,14.331189710610932,10.333333333333334,0,0,0,0,0,0,0,0,0,0,7,45,268,0,0,0,0,10,45,288,0,0,0.0,0.0,0.024745269286754003,0.13100436681222707,0.8093158660844251,0.0,0.0,0.0,0.0,0.020958083832335328,0.1347305389221557,0.8023952095808383,0.0,0.0,0.0,0.0,0.028328611898016998,0.1274787535410765,0.8158640226628895,0.0,0.0,0.2988999586606037,0.12471655328798184,0,0,0,0,0.0,0.0,0.0,0.0,0.3062861447246927,0.17232277102861315,0.04088564217488734,0.2577903682719547,0.10657596371882085,0.07482993197278913,0,0,0,0,0.0,0.0,0.0,0.0,0.25,0.8102189781021898,0.27309236947791166,0.0,57,7,0.19829683698296618,0.13916834339369552,0.19227801519468185,0.47465437788018433,0.24963503649635035,9.785714285714286,40,0.97,0.8541666666666666,6
557,226,331,504,214,290,17,12,8,4,49,20,29,11.064,3.353982300884956,3.5347432024169185,3.0,0,0,3.0,2.0,3.0,5.8,3.333333333333333,3.6666666666666665,5.611111111111111,3.0,3.6,9.531746031746032,6.536231884057972,6.561904761904763,3,0,0,4,2,3,11,5,5,12,5,6,26,17,17,2.6953125,5.0,3.4166666666666665,2.8620689655172415,3.4,3.689655172413793,4.013888888888888,0,0,0,0,0,10.65234375,5.0,3.4166666666666665,13.172413793103448,5.8,6.379310344827586,13.277777777777779,0,0,0,0,0,348,48,87,313,14,2,277,1,2,261,1,2,11.695402298850574,6.395833333333333,6.080459770114943,12.361022364217252,8.142857142857142,11.5,12.927797833935019,10.0,11.5,13.168582375478927,10.0,11.5,0,0,0,0,0,0,0,0,1,12,81,120,0,0,0,0,0,10,279,0,0,0.0,0.001984126984126984,0.023809523809523808,0.18055555555555555,0.7916666666666666,0.0,0.0,0.0,0.004672897196261682,0.056074766355140186,0.37850467289719625,0.5607476635514018,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.9620689655172414,0.0,0.0,0.325561167227834,0.3229166666666667,12,29,0,0,0.03625377643504532,0.08761329305135952,0.0,0.0,0.32045357732220775,0.18659011510451698,0.042657249976703414,0.0035335689045936395,0.1458333333333333,0.12152777777777775,2,10,0,0,0.008849557522123894,0.04424778761061947,0.0,0.0,0.25,0.7302158273381295,0.21866666666666668,0.14133333333333334,78,15,0.29246168282765,0.2179725645198791,0.22591734013269338,0.48120300751879697,0.15432098765432098,6.660416666666666,43,0.9074074074074074,0.8596491228070176,7
295,108,187,259,78,181,16,0,0,0,15,0,15,12.282700421940929,2.712962962962963,1.9251336898395721,0,0,0,0,0,0,22.0,0,0,22.0,0,3.0,8.466666666666665,0,4.666666666666667,0,0,0,0,0,0,22,0,0,22,0,3,28,0,10,1.9428571428571428,4.0,3.5,3.9315068493150687,0,0,0,0,0,0,0,0,19.714285714285715,4.0,3.5,14.520547945205479,0,0,0,0,0,0,0,0,154,18,6,154,12,0,154,12,0,154,12,0,18.038961038961038,9.0,5.0,18.038961038961038,11.0,0,18.038961038961038,11.0,0,18.038961038961038,11.0,0,0,0,0,0,0,0,0,0,0,49,22,2,0,0,2,8,32,57,82,0,0,0.007722007722007722,0.03088803088803089,0.3127413127413127,0.305019305019305,0.32432432432432434,0.0,0.0,0.0,0.0,0.6282051282051282,0.28205128205128205,0.02564102564102564,0.0,0.0,0.011049723756906077,0.04419889502762431,0.17679558011049723,0.3149171270718232,0.4530386740331492,0.0,0.0,0.5280303030303031,0.1570247933884297,6,0,0,0,0.03208556149732621,0.0,0.0,0.0,0.6254629629629629,0.294217566287879,0.0,0.12753623188405797,0.26538108356290174,0.0,30,0,0,0,0.2777777777777778,0.0,0.0,0.0,1.0,0.3492647058823529,0.5427350427350427,0.07264957264957266,22,8,0.44558823529411673,0.3696682464454976,0.5639264990328821,0.3888888888888889,0.18874172185430463,3.4605597964376593,15,0.24550898203592814,0.9861111111111112,6
790,243,547,766,243,523,8,421,112,309,0,0,0,5.760670731707317,3.3950617283950617,3.03290676416819,0,0,0,2.0,5.0,2.0,3.333333333333333,3.6666666666666665,2.3333333333333335,3.6,3.6,3.1666666666666665,8.496212121212121,7.3939393939393945,6.282608695652173,0,0,0,2,5,2,5,5,3,6,6,5,24,20,17,3.82370820668693,0,4.5,4.09375,0,3.3125,3.041666666666667,0,0,0,0,0,7.5349544072948325,0,4.5,7.1875,0,5.625,11.625,0,0,0,0,0,364,62,101,194,14,7,147,5,1,133,4,0,8.362637362637363,6.354838709677419,5.861386138613861,10.484536082474227,9.357142857142858,8.142857142857142,11.27891156462585,11.8,9.0,11.518796992481203,12.5,0,0,0,0,0,0,0,0,0,89,62,92,0,0,0,0,4,84,416,12,0,0,0.0,0.12140992167101827,0.1906005221932115,0.6631853785900783,0.015665796344647518,0.0,0.0,0.0,0.3662551440329218,0.2551440329218107,0.3786008230452675,0.0,0.0,0.0,0.0,0.0076481835564053535,0.16061185468451242,0.7954110898661568,0.022944550669216062,0.0,0.0,0.3375319865319862,0.12460000000000013,16,8,0,0,0.029250457038391225,0.014625228519195612,0.0,0.0,0.38097165991902804,0.2786564824736242,0.1957241364123957,0.0,0.1463999999999999,0.0325,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.6430379746835443,0.5228658536585366,0.003048780487804878,64,16,0.8126582278481013,0.6085626911314985,0.775625889262253,0.535475234270415,0.006082725060827251,1.975,33,0.8601398601398601,0.9222222222222223,5
441,180,261,254,178,76,4,38,28,10,0,0,0,12.774545454545455,5.377777777777778,4.509578544061303,0,0,0,5.0,0,0,7.666666666666667,5.0,4.0,8.2,7.666666666666667,3.6666666666666665,10.566153846153846,5.3999999999999995,7.019047619047618,0,0,0,5,0,0,11,5,4,16,11,5,31,13,17,3.533333333333333,3.0,3.591304347826087,3.1007194244604315,0,3.6769230769230767,3.097560975609756,0,3.066666666666667,0,0,0,10.013333333333334,3.0,3.591304347826087,13.942446043165468,0,6.3538461538461535,17.29268292682927,0,7.2,0,0,0,245,140,120,166,17,23,164,5,18,156,5,9,13.995918367346938,6.15,6.641666666666667,17.759036144578314,9.352941176470589,10.08695652173913,17.878048780487806,12.6,10.666666666666666,18.333333333333332,12.6,12.333333333333334,0,0,0,0,0,0,0,0,2,3,86,44,0,0,0,0,2,12,53,0,0,0.0,0.007874015748031496,0.01968503937007874,0.3858267716535433,0.38188976377952755,0.0,0.0,0.0,0.011235955056179775,0.016853932584269662,0.48314606741573035,0.24719101123595505,0.0,0.0,0.0,0.0,0.02631578947368421,0.15789473684210525,0.6973684210526315,0.0,0.0,0.3208557107053347,0.2827777777777778,115,65,5,0,0.44061302681992337,0.24904214559386972,0.019157088122605363,0.0,0.4793333333333334,0.1923976608187135,0.0,0.0,0.5238888888888885,0.3050000000000001,2,0,0,0,0.011111111111111112,0.0,0.0,0.0,0.5,0.4671201814058957,0.16,0.16727272727272727,70,28,0.4105928085519907,0.37362637362637363,0.36070661182393027,0.46938775510204084,0.2930298719772404,4.2875,37,0.86,0.7971014492753623,6
