Diminished_Seventh_Simultaneity_Prevalence,Diminished_Triad_Simultaneity_Prevalence,Dominant_Seventh_Simultaneity_Prevalence,Ends_With_Landini_Melodic_Contour,Major_Triad_Simultaneity_Prevalence,Minor_Triad_Simultaneity_Prevalence,Most_Common_Note_Quarter_Length,Most_Common_Note_Quarter_Length_Prevalence,Most_Common_Pitch_Class_Set_Simultaneity_Prevalence,Most_Common_Set_Class_Simultaneity_Prevalence,Range_of_Note_Quarter_Lengths,Tonal_Certainty,Triad_Simultaneity_Prevalence,Unique_Note_Quarter_Lengths,Unique_Pitch_Class_Set_Simultaneities,Unique_Set_Class_Simultaneities,Amount_of_Arpeggiation,Average_Melodic_Interval,Average_Note_Duration,Average_Number_of_Independent_Voices,Average_Time_Between_Attacks,Average_Time_Between_Attacks_For_Each_Voice,Average_Variability_of_Time_Between_Attacks_For_Each_Voice,Changes_of_Meter,Chromatic_Motion,Direction_of_Motion,Distance_Between_Most_Common_Melodic_Intervals,Duration,Duration_of_Melodic_Arcs,Importance_of_Bass_Register,Importance_of_High_Register,Importance_of_Middle_Register,Initial_Time_Signature_0,Initial_Time_Signature_1,Interval_Between_Strongest_Pitch_Classes,Variability_of_Number_of_Independent_Voices,Interval_Between_Strongest_Pitches,Maximum_Note_Duration,Variability_of_Time_Between_Attacks,Melodic_Fifths,Melodic_Octaves,Melodic_Thirds,Melodic_Tritones,Minimum_Note_Duration,Most_Common_Melodic_Interval,Most_Common_Melodic_Interval_Prevalence,Most_Common_Pitch_Class,Most_Common_Pitch_Class_Prevalence,Most_Common_Pitch,Most_Common_Pitch_Prevalence,Note_Density,Number_of_Common_Melodic_Intervals,Number_of_Common_Pitches,Pitch_Class_Variety,Pitch_Variety,Primary_Register,Quality,Quintuple_Meter,Range,Relative_Strength_of_Most_Common_Intervals,Relative_Strength_of_Top_Pitch_Classes,Relative_Strength_of_Top_Pitches,Repeated_Notes,Size_of_Melodic_Arcs,Staccato_Incidence,Stepwise_Motion,Triple_Meter,Variability_of_Note_Duration,Grade
0.0,0.0,0.05263157894736842,0,0.3684210526315789,0.21052631578947367,1.0,0.5641025641025641,0.3684210526315789,0.6140350877192983,3.5,1.2547661531342316,0.5789473684210527,6,16,10,0.375,2.4642857142857144,0.945054945054945,0.0,0.6224489795918366,1.0612244897959182,0.39565410636347154,0,0.17857142857142858,0.46551724137931033,2,38.857142857142854,2.0,0.16666666666666666,0.058333333333333334,0.775,4,4,9,0.0,12,2.2857142857142856,0.29130821272694307,0.03571428571428571,0.017857142857142856,0.08928571428571429,0.0,0.2857142857142857,2,0.32142857142857145,11,0.25833333333333336,71,0.15,2.0073529411764706,3,3,10,21,62.425,0,0,29,0.7222222222222222,0.6451612903225806,0.6666666666666666,0.23214285714285715,5.896551724137931,0.0,0.5,0,0.6458946428848611,0
0.0,0.0,0.0,0,0.0,0.0,0.25,0.9955555555555555,0.14666666666666667,1.0,1.25,0.8592673608779433,0.0,2,7,1,0.125,2.3839285714285716,0.25555555555555554,0.0,0.25,0.1875,0.0,0,0.21428571428571427,0.5,1,57.5,1.9823008849557522,0.30666666666666664,0.12222222222222222,0.5711111111111111,2,4,1,0.0,2,1.5,0.0,0.0,0.0,0.125,0.017857142857142856,0.25,2,0.5267857142857143,2,0.14666666666666667,59,0.07111111111111111,7.826086956521739,3,0,7,26,59.53777777777778,0,0,43,0.4067796610169491,0.9696969696969697,1.0,0.0,4.68141592920354,0.0,0.7410714285714286,0,0.08314794192830981,0
0.0,0.0,0.010752688172043012,0,0.3978494623655914,0.3010752688172043,1.0,0.3897058823529412,0.25806451612903225,0.5698924731182796,5.0,1.211781620050912,0.5698924731182796,4,14,8,0.3695652173913043,2.032608695652174,0.7205882352941171,0.0,0.5217391304347826,1.1180124223602483,0.39772181293604547,0,0.15217391304347827,0.44339622641509435,2,49.0,1.7377049180327868,0.24074074074074073,0.009259259259259259,0.75,3,4,4,0.0,12,2.0,0.270552966704267,0.021739130434782608,0.0,0.18478260869565216,0.0,0.3333333333333333,2,0.41304347826086957,7,0.2777777777777778,67,0.14351851851851852,2.7755102040816326,4,4,8,18,60.129629629629626,0,0,27,0.39473684210526316,0.7666666666666667,0.9354838709677419,0.16304347826086957,4.327868852459017,0.0,0.5652173913043478,1,0.4126682430425681,3
0.0,0.0196078431372549,0.0,0,0.5980392156862745,0.10784313725490197,1.0,0.5892857142857143,0.2647058823529412,0.6862745098039216,2.5,1.4148226757066955,0.7058823529411765,5,27,13,0.48,3.84,0.68392857142857,0.0,0.5584158415841584,0.6220487377790749,0.26018104591412944,0,0.12,0.5142857142857142,2,57.6,1.9444444444444444,0.2897727272727273,0.017045454545454544,0.6931818181818182,4,4,5,0.0,5,1.7999999999999998,0.2194806321019149,0.04,0.08,0.32,0.0,0.3,2,0.24,5,0.20738636363636365,65,0.13068181818181818,2.9166666666666665,4,1,9,26,58.78409090909091,0,0,40,1.0,0.9315068493150684,0.6521739130434783,0.04,6.319444444444445,0.0,0.36,0,0.2907974170365033,4
0.0,0.0,0.0,0,0.17647058823529413,0.29411764705882354,1.0,0.7232142857142857,0.16176470588235295,0.23529411764705882,3.5,1.3305846657830327,0.17647058823529413,5,32,12,0.3218390804597701,2.9885057471264367,0.6006493506493495,0.0,0.4952510176390773,0.6604683195592287,0.30298084771598,0,0.12643678160919541,0.46153846153846156,1,36.36363636363637,2.4761904761904763,0.3111111111111111,0.02962962962962963,0.6592592592592592,4,4,3,0.0,7,1.8181818181818181,0.1838647250049883,0.04597701149425287,0.011494252873563218,0.19540229885057472,0.0,0.22727272727272727,2,0.4367816091954023,4,0.21481481481481482,64,0.1259259259259259,3.0799999999999996,3,3,9,21,60.592592592592595,0,0,33,0.2894736842105263,0.9310344827586207,0.8235294117647058,0.05747126436781609,7.095238095238095,0.0,0.5632183908045977,0,0.2910782642376803,1
0.0,0.0,0.0,0,0.0,0.0,0.25,0.9955555555555555,0.14666666666666667,1.0,1.25,0.8592673608779432,0.0,2,7,1,0.125,2.7589285714285716,0.25555555555555554,0.0,0.25,0.1875,0.0,0,0.17857142857142858,0.5,3,57.5,2.055045871559633,0.1288888888888889,0.29333333333333333,0.5777777777777777,2,4,8,0.0,2,1.5,0.0,0.0,0.0,0.125,0.03571428571428571,0.25,2,0.45535714285714285,9,0.14666666666666667,66,0.07111111111111111,7.826086956521739,3,0,7,26,66.53777777777778,0,0,43,0.45098039215686275,0.9696969696969697,1.0,0.0,5.623853211009174,0.0,0.6339285714285714,0,0.08314794192830981,0
0.04285714285714286,0.0,0.03214285714285714,0,0.075,0.29642857142857143,0.5,0.6299019607843137,0.2892857142857143,0.3678571428571429,2.75,1.242614117561259,0.37142857142857144,6,29,13,0.23267326732673269,3.0247524752475248,0.33235294117647074,0.0,0.3032258064516129,0.3777565982404692,0.3127965409354042,0,0.3415841584158416,0.524390243902439,1,85.8,1.618421052631579,0.18601583113456466,0.05013192612137203,0.7638522427440633,3,8,7,0.0,7,1.7999999999999998,0.1635964172013671,0.024752475247524754,0.01485148514851485,0.12871287128712872,0.0,0.15,1,0.3415841584158416,0,0.2757255936675462,60,0.18733509234828497,4.755244755244755,3,3,12,35,60.675461741424805,0,0,53,0.5942028985507246,0.9856459330143541,0.8450704225352113,0.0594059405940594,5.894736842105263,0.0,0.5445544554455446,1,0.21587113290285304,3
0.0,0.03636363636363636,0.01818181818181818,0,0.509090909090909,0.21818181818181817,1.0,0.6666666666666666,0.21818181818181817,0.5272727272727272,2.5,1.5774927640007717,0.5636363636363636,5,23,12,0.16981132075471697,3.150943396226415,0.6133333333333337,0.0,0.49999999999999994,0.5666666666666667,0.26394514707234906,0,0.1509433962264151,0.5060240963855421,1,29.999999999999996,1.930232558139535,0.11450381679389313,0.05343511450381679,0.8320610687022901,4,4,5,0.0,5,1.7999999999999998,0.14142135623730956,0.018867924528301886,0.05660377358490566,0.03773584905660377,0.0,0.3,2,0.5283018867924528,2,0.2366412213740458,67,0.1450381679389313,3.0000000000000004,3,2,8,21,62.67175572519084,0,0,38,0.2857142857142857,0.8709677419354839,0.8947368421052632,0.03773584905660377,5.488372093023256,0.0,0.6792452830188679,0,0.2679966832298904,3
0.0,0.0,0.013888888888888888,0,0.4583333333333333,0.19444444444444445,1.0,0.6633663366336634,0.25,0.2638888888888889,1.0,1.3781296207673903,0.2361111111111111,3,19,7,0.4435483870967742,3.024193548387097,0.2762376237623755,0.0,0.27999999999999997,0.6130769230769231,0.35730480125823405,0,0.16129032258064516,0.5106382978723404,1,38.099999999999994,2.021505376344086,0.1773049645390071,0.0,0.8226950354609929,2,2,2,0.0,2,0.44999999999999996,0.12220201853215562,0.056451612903225805,0.016129032258064516,0.20967741935483872,0.0,0.15,2,0.33064516129032256,0,0.23404255319148937,60,0.18439716312056736,5.301837270341208,4,3,8,16,59.815602836879435,0,0,29,0.4878048780487805,0.8181818181818182,0.8846153846153846,0.11290322580645161,5.720430107526882,0.0,0.49193548387096775,0,0.08372339518488357,2
0.0,0.0,0.0,0,0.6071428571428571,0.2857142857142857,1.0,0.9259259259259259,0.32142857142857145,0.8571428571428571,3.0,1.295441384649307,0.8571428571428571,3,12,4,0.25,4.75,1.015873015873015,0.0,0.9206349206349205,0.7403174603174603,0.30884301991914254,0,0.25,0.5510204081632653,8,28.28571428571428,1.3611111111111112,0.20408163265306123,0.02040816326530612,0.7755102040816326,4,4,7,0.0,9,3.4285714285714284,0.32374727070430376,0.0,0.0,0.125,0.0,0.8571428571428571,9,0.375,0,0.21428571428571427,64,0.1326530612244898,1.9090909090909094,5,2,9,18,61.326530612244895,0,0,26,0.6666666666666666,0.8571428571428571,0.7692307692307693,0.125,4.972222222222222,0.0,0.25,0,0.5731895265164377,1
0.0,0.03305785123966942,0.0,0,0.30578512396694213,0.2231404958677686,0.5,0.7428571428571429,0.11570247933884298,0.19834710743801653,3.5,1.5635714017883287,0.23140495867768596,5,34,14,0.425531914893617,4.198581560283688,0.4251428571428564,0.0,0.31008403361344533,0.3924651924651925,0.23756915160014236,0,0.09219858156028368,0.5189873417721519,3,39.0,1.7173913043478262,0.3864734299516908,0.05314009661835749,0.5603864734299517,3,4,5,0.0,21,2.4,0.054069606528219794,0.11347517730496454,0.03546099290780142,0.19858156028368795,0.0070921985815602835,0.3,2,0.23404255319148937,2,0.24154589371980675,50,0.16908212560386474,4.487179487179487,5,2,8,24,59.79710144927536,0,0,38,0.8484848484848485,0.7,0.6285714285714286,0.06382978723404255,6.858695652173913,0.0,0.3262411347517731,1,0.27639900174071774,3
0.0,0.0,0.07575757575757576,0,0.3484848484848485,0.015151515151515152,1.0,0.5454545454545454,0.13636363636363635,0.36363636363636365,2.0,1.17514336595293,0.36363636363636365,3,23,10,0.2923076923076923,2.6,0.65625,0.0,0.525,1.3339285714285714,0.6619304927927426,0,0.06153846153846154,0.5147058823529411,2,36.0,1.7435897435897436,0.1893939393939394,0.09848484848484848,0.7121212121212122,3,4,7,0.0,2,1.125,0.3341176669746983,0.015384615384615385,0.015384615384615385,0.12307692307692308,0.0,0.375,2,0.5230769230769231,7,0.21212121212121213,69,0.12121212121212122,2.4444444444444446,3,3,9,20,62.803030303030305,0,0,29,0.2647058823529412,0.8214285714285714,0.9375,0.13846153846153847,5.461538461538462,0.0,0.5846153846153846,1,0.3308531069962785,0
0.0,0.0,0.004357298474945534,0,0.12200435729847495,0.12854030501089325,0.5,0.8217391304347826,0.10239651416122005,0.24183006535947713,3.5,1.1591947687233595,0.034858387799564274,5,58,20,0.39086294416243655,5.177664974619289,0.3913043478260906,0.0,0.31052631578947365,0.3910053138635676,0.3157818316311175,0,0.047377326565143825,0.4902597402597403,2,144.0,1.4915254237288136,0.41089108910891087,0.0049504950495049506,0.5841584158415841,4,4,2,0.0,15,2.4,0.05866709686738934,0.13874788494077833,0.05583756345177665,0.07445008460236886,0.0,0.3,5,0.32318104906937395,0,0.22153465346534654,65,0.11386138613861387,4.791666666666667,4,4,7,22,56.085396039603964,0,0,38,0.42931937172774864,0.8659217877094972,0.8804347826086957,0.10321489001692047,7.88135593220339,0.0,0.14720812182741116,0,0.2502399604523294,5
0.0,0.017241379310344827,0.017241379310344827,0,0.4051724137931034,0.20689655172413793,1.0,0.7061855670103093,0.1206896551724138,0.27586206896551724,1.5,0.8328229111747403,0.23275862068965517,3,26,12,0.5144927536231884,3.391304347826087,0.49226804123711343,0.0,0.41304347826086957,0.49609675645959317,0.1718287367708465,0,0.13043478260869565,0.48,2,49.0,1.5625,0.23387096774193547,0.008064516129032258,0.7580645161290323,3,4,2,0.0,12,1.0,0.11907012119677524,0.07971014492753623,0.057971014492753624,0.18840579710144928,0.0,0.25,0,0.18840579710144928,7,0.25,55,0.11290322580645161,3.9591836734693877,5,2,9,21,59.604838709677416,0,0,31,1.0,0.7096774193548387,0.9285714285714286,0.18840579710144928,7.802083333333333,0.0,0.3188405797101449,1,0.1863706823689786,2
0.0,0.0125,0.0,0,0.325,0.2,1.0,0.6766917293233082,0.1125,0.2625,2.6666666666666665,1.3467307992725424,0.1875,6,29,9,0.27835051546391754,3.4742268041237114,0.6804511278195482,0.0,0.5615384615384615,0.6130681818181818,0.2798919092174501,0,0.16494845360824742,0.4827586206896552,1,47.4,2.109090909090909,0.4939759036144578,0.012048192771084338,0.4939759036144578,4,4,3,0.0,16,1.7999999999999998,0.247153419222819,0.07216494845360824,0.041237113402061855,0.061855670103092786,0.0,0.20000000000000143,2,0.44329896907216493,5,0.23493975903614459,53,0.13855421686746988,2.8059071729957807,3,1,8,23,56.46987951807229,0,0,38,0.37209302325581395,0.717948717948718,0.6086956521739131,0.09278350515463918,7.7272727272727275,0.0,0.6082474226804123,0,0.3383859625362511,1
0.0,0.0,0.07352941176470588,0,0.39705882352941174,0.16176470588235295,1.0,0.45652173913043476,0.23529411764705882,0.5588235294117647,3.5,1.2863907450927723,0.5588235294117647,5,17,8,0.16417910447761194,2.014925373134328,0.5919732441471567,0.0,0.4270952927669346,0.8874606898617281,0.371994940165638,0,0.22388059701492538,0.4805194805194805,1,29.53846153846154,2.138888888888889,0.22142857142857142,0.06428571428571428,0.7142857142857143,4,4,4,0.0,14,1.8461538461538463,0.183811674821488,0.014925373134328358,0.0,0.08955223880597014,0.0,0.23076923076923078,2,0.582089552238806,9,0.20714285714285716,67,0.11428571428571428,3.114583333333333,2,5,8,20,61.964285714285715,0,0,29,0.38461538461538464,0.9655172413793104,1.0,0.05970149253731343,4.722222222222222,0.0,0.8059701492537313,0,0.437462796453344,1
0.004048582995951417,0.06882591093117409,0.006072874493927126,0,0.13765182186234817,0.2611336032388664,0.25,0.49047619047619045,0.07692307692307693,0.24493927125506074,3.75,1.3955110675794913,0.31376518218623484,9,108,34,0.4658119658119658,7.487179487179487,0.2782539682539699,0.0,0.21065375302663436,0.290625,0.24948688459856827,0,0.10256410256410256,0.5550847457627118,4,91.2,2.116591928251121,0.23763955342902712,0.25199362041467305,0.5103668261562998,4,4,5,0.0,7,2.4,0.20361814133229722,0.14102564102564102,0.0811965811965812,0.14102564102564102,0.07692307692307693,0.15,7,0.14102564102564102,9,0.21451355661881977,69,0.06539074960127592,6.907894736842105,4,0,12,54,63.910685805422645,0,0,72,0.8181818181818182,0.9256505576208178,0.8902439024390244,0.029914529914529916,13.27354260089686,0.0,0.1623931623931624,0,0.25904917522097154,8
0.0,0.0,0.0,0,0.07207207207207207,0.22522522522522523,0.25,0.7300884955752213,0.15765765765765766,0.5405405405405406,0.75,1.1916382171961981,0.2702702702702703,3,27,10,0.24858757062146894,2.937853107344633,0.2037610619469021,0.0,0.15746606334841629,0.3620535714285714,0.09663082341749951,0,0.3050847457627119,0.3804347826086957,1,35.099999999999994,1.803921568627451,0.13968253968253969,0.27936507936507937,0.580952380952381,2,4,7,0.0,12,0.6,0.06417527594700169,0.07909604519774012,0.011299435028248588,0.04519774011299435,0.0,0.15,2,0.3163841807909605,11,0.2761904761904762,59,0.12380952380952381,6.43874643874644,2,2,10,31,65.18095238095238,0,0,48,0.9642857142857143,0.6206896551724138,0.9230769230769231,0.0847457627118644,5.745098039215686,0.0,0.6214689265536724,0,0.10558105340358336,5
0.0,0.09395973154362416,0.03355704697986577,0,0.2214765100671141,0.18120805369127516,1.0,0.3881856540084388,0.087248322147651,0.18120805369127516,5.75,1.2804874496786744,0.28859060402684567,11,58,22,0.272,2.16,0.964436407474382,0.0,0.6254826254826255,0.6545218894009217,0.42211306134097665,0,0.224,0.43119266055045874,1,96.0,1.8793103448275863,0.06993006993006994,0.0979020979020979,0.8321678321678322,4,4,4,0.0,4,5.142857142857142,0.34682207269187704,0.016,0.0,0.12,0.008,0.21428571428571427,2,0.384,7,0.20279720279720279,67,0.0979020979020979,2.46875,4,4,11,26,64.20979020979021,0,0,32,0.5833333333333334,0.896551724137931,0.9642857142857143,0.136,4.551724137931035,0.0,0.608,0,0.6995965325714714,4
0.0,0.047244094488188976,0.0,0,0.7480314960629921,0.031496062992125984,0.5,0.49019607843137253,0.36220472440944884,0.6181102362204725,3.75,1.223111007171414,0.6653543307086615,7,10,6,0.7126436781609196,2.3793103448275863,0.4529411764705893,0.0,0.36996047430830037,0.4247057952779217,0.3025945103853904,0,0.05747126436781609,0.33984375,5,96.0,2.115702479338843,0.22535211267605634,0.06274007682458387,0.7119078104993598,2,4,7,0.0,4,2.4,0.2553127169138989,0.05747126436781609,0.0,0.034482758620689655,0.0,0.15,0,0.5402298850574713,2,0.31370038412291934,62,0.15108834827144688,4.25,2,4,7,18,60.65685019206146,0,0,36,0.3191489361702128,0.6816326530612244,0.923728813559322,0.5402298850574713,7.140495867768595,0.0,0.11494252873563218,0,0.327409883531194,4
