Diminished_Seventh_Simultaneity_Prevalence,Diminished_Triad_Simultaneity_Prevalence,Dominant_Seventh_Simultaneity_Prevalence,Ends_With_Landini_Melodic_Contour,Major_Triad_Simultaneity_Prevalence,Minor_Triad_Simultaneity_Prevalence,Most_Common_Note_Quarter_Length,Most_Common_Note_Quarter_Length_Prevalence,Most_Common_Pitch_Class_Set_Simultaneity_Prevalence,Most_Common_Set_Class_Simultaneity_Prevalence,Range_of_Note_Quarter_Lengths,Tonal_Certainty,Triad_Simultaneity_Prevalence,Unique_Note_Quarter_Lengths,Unique_Pitch_Class_Set_Simultaneities,Unique_Set_Class_Simultaneities,Amount_of_Arpeggiation,Average_Melodic_Interval,Average_Note_Duration,Average_Number_of_Independent_Voices,Average_Time_Between_Attacks,Average_Time_Between_Attacks_For_Each_Voice,Average_Variability_of_Time_Between_Attacks_For_Each_Voice,Changes_of_Meter,Chromatic_Motion,Direction_of_Motion,Distance_Between_Most_Common_Melodic_Intervals,Duration,Duration_of_Melodic_Arcs,Importance_of_Bass_Register,Importance_of_High_Register,Importance_of_Middle_Register,Initial_Time_Signature_0,Initial_Time_Signature_1,Interval_Between_Strongest_Pitch_Classes,Variability_of_Number_of_Independent_Voices,Interval_Between_Strongest_Pitches,Maximum_Note_Duration,Variability_of_Time_Between_Attacks,Melodic_Fifths,Melodic_Octaves,Melodic_Thirds,Melodic_Tritones,Minimum_Note_Duration,Most_Common_Melodic_Interval,Most_Common_Melodic_Interval_Prevalence,Most_Common_Pitch_Class,Most_Common_Pitch_Class_Prevalence,Most_Common_Pitch,Most_Common_Pitch_Prevalence,Note_Density,Number_of_Common_Melodic_Intervals,Number_of_Common_Pitches,Pitch_Class_Variety,Pitch_Variety,Primary_Register,Quality,Quintuple_Meter,Range,Relative_Strength_of_Most_Common_Intervals,Relative_Strength_of_Top_Pitch_Classes,Relative_Strength_of_Top_Pitches,Repeated_Notes,Size_of_Melodic_Arcs,Staccato_Incidence,Stepwise_Motion,Triple_Meter,Variability_of_Note_Duration,Grade
0.0,0.017857142857142856,0.017857142857142856,0,0.5357142857142857,0.10714285714285714,1.0,0.5423728813559322,0.22023809523809523,0.4226190476190476,3.75,1.1829351463455833,0.44047619047619047,7,37,20,0.4375,4.276785714285714,0.6279661016949144,0.0,0.45808383233532934,0.5919435215946843,0.3775537545855143,0,0.03571428571428571,0.4714285714285714,3,76.8,1.875,0.14627659574468085,0.18617021276595744,0.6675531914893617,4,4,7,0.0,5,2.4,0.19231627559405123,0.13392857142857142,0.05357142857142857,0.15178571428571427,0.0,0.15,2,0.3125,7,0.2712765957446808,67,0.14893617021276595,3.072916666666667,4,3,9,26,64.23670212765957,0,0,45,0.6,0.9215686274509803,0.7321428571428571,0.08035714285714286,7.526785714285714,0.0,0.3482142857142857,0,0.36895077831196754,6
0.043010752688172046,0.06810035842293907,0.043010752688172046,0,0.14336917562724014,0.07885304659498207,0.5,0.44904458598726116,0.06810035842293907,0.1863799283154122,7.5,0.982452678029624,0.21863799283154123,10,75,24,0.551440329218107,2.8724279835390947,0.6345541401273885,0.0,0.3814814814814815,0.6546975573526985,0.6097957192057257,0,0.18106995884773663,0.44569288389513106,2,103.5,1.867132867132867,0.1882640586797066,0.17603911980440098,0.6356968215158925,4,4,7,0.0,5,4.0,0.1675798030724622,0.09465020576131687,0.00411522633744856,0.2674897119341564,0.012345679012345678,0.25,3,0.20164609053497942,0,0.17114914425427874,55,0.09535452322738386,3.033816425120773,5,1,12,34,62.520782396088016,0,0,38,0.8979591836734694,0.9571428571428572,0.6923076923076923,0.16872427983539096,7.8671328671328675,0.0,0.34156378600823045,0,0.6061720435915071,6
0.0,0.0226628895184136,0.0,0,0.19263456090651557,0.22096317280453256,1.0,0.5234042553191489,0.08498583569405099,0.19263456090651557,2.5,1.1729928930501496,0.11614730878186968,5,64,15,0.2962962962962963,3.2962962962962963,0.44680851063829785,0.0,0.3210227272727273,0.48846410128269196,0.28882212834544363,0,0.23544973544973544,0.498812351543943,1,113.5,1.64453125,0.21071428571428572,0.14464285714285716,0.6446428571428572,3,4,9,0.0,4,1.5,0.11737459238700908,0.05026455026455026,0.005291005291005291,0.164021164021164,0.026455026455026454,0.25,2,0.30423280423280424,2,0.1625,55,0.1,4.140969162995595,3,2,11,37,61.739285714285714,0,0,48,0.7739130434782608,1.0,0.9642857142857143,0.04497354497354497,7.59375,0.0,0.5396825396825397,1,0.1993084467573957,6
0.0,0.0,0.0,0,0.125,0.06818181818181818,0.5,0.4628099173553719,0.10227272727272728,0.3522727272727273,2.75,1.0244622931472955,0.011363636363636364,7,35,9,0.5087719298245614,2.3333333333333335,0.737603305785124,0.0,0.5880177514792899,0.7587976081340111,0.5047603428727051,0,0.21929824561403508,0.4576271186440678,1,103.5,1.5526315789473684,0.23622047244094488,0.30708661417322836,0.4566929133858268,6,8,5,0.0,1,2.25,0.4637573964497041,0.06140350877192982,0.021929824561403508,0.13157894736842105,0.017543859649122806,0.1875,0,0.29385964912280704,0,0.2125984251968504,72,0.16535433070866143,2.3381642512077296,3,1,11,32,64.4015748031496,1,0,46,0.7462686567164178,0.7407407407407407,0.47619047619047616,0.29385964912280704,5.333333333333333,0.0,0.37719298245614036,0,0.5274380027699287,6
0.0,0.013054830287206266,0.0026109660574412533,0,0.20365535248041775,0.24281984334203655,1.0,0.6940559440559441,0.08093994778067885,0.2741514360313316,3.6666666666666665,0.8997316111489362,0.0835509138381201,7,67,16,0.37176470588235294,3.8211764705882354,0.5113636363636364,0.0,0.47058823529411764,0.591282894736842,0.4479115904310754,0,0.1811764705882353,0.5793814432989691,1,168.5,1.5251572327044025,0.14504881450488144,0.28451882845188287,0.5704323570432357,3,4,5,0.0,3,2.0,0.1891637931191677,0.042352941176470586,0.042352941176470586,0.15764705882352942,0.023529411764705882,0.1666666666666643,2,0.24235294117647058,2,0.18828451882845187,62,0.08228730822873083,3.394658753709199,5,0,12,39,64.88702928870293,0,0,49,0.7475728155339807,0.8518518518518519,0.9152542372881356,0.10352941176470588,7.3081761006289305,0.0,0.4235294117647059,1,0.2601700729065396,6
0.0,0.0,0.0,0,0.13131313131313133,0.18855218855218855,0.5,0.5869120654396728,0.06397306397306397,0.25252525252525254,3.75,1.061956922189482,0.037037037037037035,8,67,11,0.45594713656387664,3.2775330396475773,0.8020904339922679,0.0,0.6606606606606608,0.5717626271170511,0.3973979487188255,0,0.1145374449339207,0.5370370370370371,1,200.00000000000003,2.5562130177514795,0.390057361376673,0.18546845124282982,0.42447418738049714,4,4,5,0.0,24,4.444444444444445,0.44557547224396166,0.046255506607929514,0.01762114537444934,0.2665198237885463,0.004405286343612335,0.2777777777777778,2,0.2643171806167401,5,0.14722753346080306,46,0.0497131931166348,2.445,6,0,12,47,59.523900573613766,0,0,53,0.6083333333333333,0.974025974025974,0.9615384615384616,0.11233480176211454,9.550295857988166,0.0,0.3788546255506608,0,0.5525386594942383,6
0.0,0.0,0.008658008658008658,0,0.03463203463203463,0.06060606060606061,1.0,0.4968553459119497,0.45454545454545453,0.658008658008658,1.25,1.3169597208014754,0.5367965367965368,4,26,12,0.4777777777777778,4.311111111111111,0.4176154847104763,0.0,0.3056426332288401,0.42936596218020023,0.10435203468358621,0,0.044444444444444446,0.45955882352941174,5,67.75862068965517,1.6,0.21428571428571427,0.22428571428571428,0.5614285714285714,3,4,8,0.0,4,0.7758620689655173,0.12780543503066022,0.05555555555555555,0.12222222222222222,0.07777777777777778,0.022222222222222223,0.12931034482758622,0,0.2222222222222222,8,0.26857142857142857,68,0.10857142857142857,4.693129770992366,4,2,10,41,63.44285714285714,0,0,60,1.0,0.8457446808510638,0.9605263157894737,0.2222222222222222,15.011764705882353,0.0,0.2111111111111111,1,0.18000949178106684,6
0.0,0.06153846153846154,0.08461538461538462,0,0.4230769230769231,0.19230769230769232,0.5,0.4577777777777778,0.13076923076923078,0.3923076923076923,1.75,1.260332291031577,0.46153846153846156,6,50,17,0.3382352941176471,2.25,0.4399999999999992,0.0,0.3992125984251968,0.41615021008403363,0.2552771812686436,0,0.25,0.4069767441860465,1,53.4,2.15,0.05774278215223097,0.08923884514435695,0.8530183727034121,6,8,9,0.0,4,1.2,0.2029297473535232,0.014705882352941176,0.0,0.08823529411764706,0.014705882352941176,0.15,2,0.27941176470588236,9,0.1679790026246719,69,0.11023622047244094,4.213483146067416,4,3,12,29,64.30971128608924,0,0,36,0.8947368421052632,0.984375,0.9761904761904762,0.20588235294117646,5.4375,0.0,0.5294117647058824,0,0.23021728866442676,6
0.0,0.0,0.0,0,0.0846286701208981,0.15198618307426598,0.5,0.5859188544152745,0.08635578583765112,0.2469775474956822,3.5,1.356577082969141,0.0034542314335060447,6,34,10,0.3038821954484605,5.594377510040161,0.39737470167064437,0.0,0.2975778546712803,0.4127625712447141,0.26782878511865654,0,0.05756358768406961,0.5326504481434059,7,174.0,1.7355555555555555,0.3635382955771305,0.3959007551240561,0.2405609492988134,4,4,7,0.0,29,2.0,0.09813669758402616,0.14190093708165996,0.025435073627844713,0.0856760374832664,0.006693440428380187,0.25,9,0.23560910307898258,4,0.22545846817691478,47,0.11003236245954692,4.816091954022989,4,2,7,33,63.78964401294498,0,0,55,0.8750000000000001,0.8181818181818182,0.9215686274509803,0.04819277108433735,9.744444444444444,0.0,0.2637215528781794,0,0.23631828064227797,6
0.0,0.02973977695167286,0.007434944237918215,0,0.09665427509293681,0.30855018587360594,0.5,0.9095477386934674,0.16356877323420074,0.275092936802974,2.75,1.3179984624123358,0.21933085501858737,6,55,16,0.6755555555555556,6.693333333333333,0.345979899497486,0.0,0.30451127819548873,0.37500977504366184,0.3631636685084467,0,0.06222222222222222,0.3882978723404255,5,82.8,1.5798319327731092,0.29124579124579125,0.12289562289562289,0.5858585858585859,6,8,5,0.0,5,1.7999999999999998,0.06743380118290294,0.28444444444444444,0.16444444444444445,0.11555555555555555,0.035555555555555556,0.15,7,0.28444444444444444,2,0.2474747474747475,50,0.08080808080808081,4.806763285024155,2,0,12,42,59.38047138047138,0,0,57,0.578125,0.9387755102040817,0.9583333333333334,0.08888888888888889,12.710084033613445,0.0,0.13777777777777778,0,0.19325022079463666,6
0.0,0.008333333333333333,0.016666666666666666,0,0.24583333333333332,0.18333333333333332,1.0,0.6283987915407855,0.1,0.20416666666666666,2.5,1.3268822047936633,0.1625,5,46,19,0.5410628019323671,3.917874396135266,0.5370090634441088,0.0,0.45067264573991034,0.6100536440991491,0.34585683681934687,0,0.13526570048309178,0.5116279069767442,2,101.0,1.3578947368421053,0.19037199124726478,0.16192560175054704,0.6477024070021882,3,4,3,0.0,9,1.5,0.2072930282610725,0.06280193236714976,0.0966183574879227,0.2028985507246377,0.028985507246376812,0.25,0,0.16908212560386474,7,0.29321663019693656,55,0.18161925601750548,3.277227722772277,6,1,11,33,61.91903719912472,0,0,41,0.8857142857142857,0.4701492537313433,0.40963855421686746,0.16908212560386474,7.768421052631579,0.0,0.28502415458937197,1,0.23390252167505732,6
0.0,0.0,0.0,0,0.19256756756756757,0.11824324324324324,1.0,0.5567567567567567,0.1554054054054054,0.2533783783783784,3.75,0.8360910486269869,0.10810810810810811,8,41,12,0.6818181818181818,1.4675324675324675,0.5537837837837827,0.0,0.3706484641638225,0.5423581560283688,0.395774337335225,0,0.11363636363636363,0.4120603015075377,2,110.39999999999999,1.5190839694656488,0.4334862385321101,0.1811926605504587,0.3853211009174312,4,4,9,0.0,24,2.4,0.1579797454487252,0.02922077922077922,0.003246753246753247,0.1038961038961039,0.0,0.15,0,0.538961038961039,0,0.3463302752293578,48,0.23623853211009174,3.3514492753623193,3,1,11,29,60.36926605504587,0,0,40,0.27710843373493976,0.4503311258278146,0.36893203883495146,0.538961038961039,5.595419847328245,0.0,0.262987012987013,0,0.30431448306299713,6
0.0012239902080783353,0.009791921664626682,0.006119951040391677,0,0.07833537331701346,0.0795593635250918,0.5,0.47815333882934874,0.012239902080783354,0.12974296205630356,3.75,1.0237120034156688,0.14932680538555693,7,387,60,0.42527173913043476,7.005434782608695,0.86479802143446,0.0,0.6439950980392157,0.7406220271555826,0.3315646548246586,0,0.05298913043478261,0.5386576040781649,2,526.0,1.892282958199357,0.1811175337186898,0.3241811175337187,0.49470134874759153,8,4,4,0.0,1,4.0,0.2284339694689547,0.20380434782608695,0.01358695652173913,0.13451086956521738,0.06929347826086957,0.25,7,0.20380434782608695,5,0.09296724470134875,70,0.03757225433526012,2.306083650190114,4,0,12,64,66.2552986512524,0,0,69,0.7333333333333334,1.0,0.9743589743589743,0.020380434782608696,11.646302250803858,0.0,0.18478260869565216,0,0.4856361153513972,6
0.0,0.0032113037893384713,0.009633911368015413,0,0.1579961464354528,0.06037251123956326,0.5,0.43720190779014306,0.056518946692357096,0.16570327552986513,1.75,0.8311665657909438,0.18432883750802825,7,147,33,0.4491180461329715,4.175033921302578,0.2923953365129836,0.0,0.2273032952252858,0.36087350025964127,0.2923416991926626,0,0.10583446404341927,0.5234899328859061,2,338.5,1.6319824753559693,0.2570550433081866,0.28834870075440067,0.4545962559374127,4,4,7,0.0,12,1.0,0.1465721114198978,0.05563093622795115,0.016282225237449117,0.18995929443690637,0.014925373134328358,0.125,2,0.26051560379918587,2,0.15618887957530037,62,0.04246996367700475,5.574593796159528,5,0,12,62,63.6940486169321,0,0,69,0.5989583333333334,0.9695885509838998,0.9342105263157895,0.1560379918588874,10.616648411829134,0.0,0.36635006784260515,0,0.188304650627532,6
0.0,0.012915129151291513,0.007380073800738007,0,0.1900369003690037,0.21033210332103322,1.0,0.6121673003802282,0.08856088560885608,0.16789667896678967,5.75,1.4187356889692033,0.18265682656826568,9,104,27,0.3966597077244259,2.7453027139874737,0.4762357414448669,0.0,0.39539347408829173,0.5230980194305378,0.2928760956779669,0,0.2755741127348643,0.5604900459418071,1,206.25,1.3982869379014988,0.11398040961709706,0.21816562778272486,0.667853962600178,3,4,9,0.0,3,3.0,0.1280965352281273,0.10020876826722339,0.006263048016701462,0.1837160751565762,0.0041753653444676405,0.125,1,0.2755741127348643,0,0.22083704363312556,60,0.1460373998219056,3.8254545454545457,5,2,12,41,63.8806767586821,0,0,43,0.8181818181818181,0.6935483870967742,0.676829268292683,0.1022964509394572,7.32762312633833,0.0,0.5010438413361169,1,0.265052354280473,6
0.0,0.0,0.02054794520547945,0,0.4143835616438356,0.0958904109589041,0.5,0.6378600823045267,0.2979452054794521,0.4349315068493151,1.0,1.4789047226932426,0.4349315068493151,3,41,16,0.4349315068493151,3.3424657534246576,0.41543209876543274,0.0,0.37731958762886597,0.4150770309320657,0.2501506191662365,0,0.13356164383561644,0.47896440129449835,1,110.39999999999999,1.8392857142857142,0.12906976744186047,0.2569767441860465,0.6139534883720931,6,8,5,0.0,7,0.8999999999999999,0.14679051251623312,0.08904109589041095,0.010273972602739725,0.2910958904109589,0.0136986301369863,0.3,2,0.3013698630136986,2,0.26046511627906976,55,0.19767441860465115,4.4021739130434785,5,3,10,29,62.93488372093023,0,0,47,0.5454545454545454,0.9642857142857143,0.7411764705882353,0.03767123287671233,6.154761904761905,0.0,0.4349315068493151,0,0.15930829946462688,6
